flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,rep,aggregation
f148656514407084_gps_degrade,gps_degrade,no_fix_then_ok,0.13631214540231165,0.028771078542387918,0.8127289906083022,0.022187785446998246,gps_degrade,0.8127289906083022,0.13631214540231165,0.8415000691506901,0.022187785446998246,gnss_chain,gnss_chain,0.8415000691506901,0,stacked
f162578072652318_gps_degrade,gps_degrade,no_fix_then_ok,0.012849859540673032,0.0037008169630822416,0.9796153342003141,0.0038339892959306314,gps_degrade,0.9796153342003141,0.012849859540673032,0.9833161511633963,0.0038339892959306314,gnss_chain,gnss_chain,0.9833161511633963,0,stacked
f187049508766390_gps_degrade,gps_degrade,no_fix_then_ok,0.04298529584385812,0.18105474538235797,0.7603639452648298,0.015596013508954223,gps_degrade,0.7603639452648298,0.04298529584385812,0.9414186906471878,0.015596013508954223,gnss_chain,gnss_chain,0.9414186906471878,0,stacked
f20260909001_nominal,nominal,none,0.17361016901879522,0.7888850880588675,0.009861527307638838,0.027643215614698322,spoof,0.7888850880588675,0.17361016901879522,0.7987466153665063,0.027643215614698322,nominal,gnss_chain,0.7987466153665063,0,stacked
f20260909004_nominal,nominal,none,0.9184552750969751,0.050872464383988215,0.010507058226312935,0.020165202292723755,nominal,0.9184552750969751,0.9184552750969751,0.06137952261030115,0.020165202292723755,nominal,nominal,0.9184552750969751,0,stacked
f20260909007_nominal,nominal,none,0.7220145779719285,0.2348064514231064,0.012871056437541994,0.030307914167423212,nominal,0.7220145779719285,0.7220145779719285,0.2476775078606484,0.030307914167423212,nominal,nominal,0.7220145779719285,0,stacked
f20260909013_nominal,nominal,none,0.8273674221800393,0.1335044547984505,0.011159509665559602,0.027968613355950536,nominal,0.8273674221800393,0.8273674221800393,0.1446639644640101,0.027968613355950536,nominal,nominal,0.8273674221800393,0,stacked
f20260909017_nominal,nominal,none,0.8688090396257858,0.10081245670268184,0.00854497807682452,0.021833525594707855,nominal,0.8688090396257858,0.8688090396257858,0.10935743477950635,0.021833525594707855,nominal,nominal,0.8688090396257858,0,stacked
f20260909019_nominal,nominal,none,0.44465119065364284,0.49060915762893986,0.016716627758208983,0.04802302395920844,spoof,0.49060915762893986,0.44465119065364284,0.5073257853871489,0.04802302395920844,nominal,gnss_chain,0.5073257853871489,0,stacked
f20260909022_nominal,nominal,none,0.9163026075235041,0.053959010377673304,0.009524093141794785,0.020214288957027607,nominal,0.9163026075235041,0.9163026075235041,0.06348310351946809,0.020214288957027607,nominal,nominal,0.9163026075235041,0,stacked
f20260909026_nominal,nominal,none,0.9029737999130518,0.054469574796488084,0.013977702033856575,0.028578923256603453,nominal,0.9029737999130518,0.9029737999130518,0.06844727683034466,0.028578923256603453,nominal,nominal,0.9029737999130518,0,stacked
f20260909027_nominal,nominal,none,0.8495775293930381,0.11678987719403938,0.009978646949896334,0.02365394646302599,nominal,0.8495775293930381,0.8495775293930381,0.12676852414393572,0.02365394646302599,nominal,nominal,0.8495775293930381,0,stacked
f20260909031_nominal,nominal,none,0.0780737211218692,0.7285227173776542,0.011941496580803092,0.18146206491967357,spoof,0.7285227173776542,0.0780737211218692,0.7404642139584573,0.18146206491967357,nominal,gnss_chain,0.7404642139584573,0,stacked
f20260909035_nominal,nominal,none,0.8302539803924691,0.13284809951207016,0.011009775242517162,0.025888144852943527,nominal,0.8302539803924691,0.8302539803924691,0.14385787475458733,0.025888144852943527,nominal,nominal,0.8302539803924691,0,stacked
f20260909037_nominal,nominal,none,0.468125750050434,0.48436912363623447,0.014220234486591928,0.033284891826739514,spoof,0.48436912363623447,0.468125750050434,0.4985893581228264,0.033284891826739514,nominal,gnss_chain,0.4985893581228264,0,stacked
