flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,set_fine_a0.1,set_coarse_a0.1,set_fine_a0.2,set_coarse_a0.2,rep,aggregation
f103716604252706_gps_degrade,gps_degrade,no_fix_then_ok,0.0021282646561345655,0.34469334653143985,0.633275160328503,0.01990322848392257,gps_degrade,0.633275160328503,0.0021282646561345655,0.9779685068599429,0.01990322848392257,gnss_chain,gnss_chain,0.9779685068599429,gps_degrade,gnss_chain,gps_degrade,gnss_chain,2,rule
f125406956954866_gps_degrade,gps_degrade,no_fix_then_ok,0.005356734097309561,0.2628648586426031,0.7201162102611222,0.011662196998965016,gps_degrade,0.7201162102611222,0.005356734097309561,0.9829810689037253,0.011662196998965016,gnss_chain,gnss_chain,0.9829810689037253,gps_degrade,gnss_chain,gps_degrade,gnss_chain,2,rule
f137476638112559_gps_degrade,gps_degrade,no_fix_then_ok,0.00329661430125112,0.11971414531258512,0.853961745144986,0.023027495241177802,gps_degrade,0.853961745144986,0.00329661430125112,0.9736758904575711,0.023027495241177802,gnss_chain,gnss_chain,0.9736758904575711,gps_degrade,gnss_chain,gps_degrade,gnss_chain,2,rule
f148656514407084_gps_degrade,gps_degrade,no_fix_then_ok,0.480343495818968,0.44058436482397917,0.04279644359943863,0.03627569575761428,nominal,0.480343495818968,0.480343495818968,0.4833808084234178,0.03627569575761428,gnss_chain,gnss_chain,0.4833808084234178,"nominal,spoof,gps_degrade","nominal,gnss_chain","nominal,spoof",nominal,2,rule
f157545489308718_gps_degrade,gps_degrade,no_fix_then_ok,0.005206762125278309,0.1585590574972434,0.8272978736109681,0.008936306766510192,gps_degrade,0.8272978736109681,0.005206762125278309,0.9858569311082115,0.008936306766510192,gnss_chain,gnss_chain,0.9858569311082115,gps_degrade,gnss_chain,gps_degrade,gnss_chain,2,rule
f162578072652318_gps_degrade,gps_degrade,no_fix_then_ok,0.001414572914435669,0.15574739334023674,0.8315427491806504,0.011295284564677037,gps_degrade,0.8315427491806504,0.001414572914435669,0.9872901425208871,0.011295284564677037,gnss_chain,gnss_chain,0.9872901425208871,gps_degrade,gnss_chain,gps_degrade,gnss_chain,2,rule
f179117136627038_gps_degrade,gps_degrade,no_fix_then_ok,0.3376180275181409,0.6003359745998934,0.053429859021952596,0.008616138860013072,spoof,0.6003359745998934,0.3376180275181409,0.653765833621846,0.008616138860013072,gnss_chain,gnss_chain,0.653765833621846,"spoof,gps_degrade",gnss_chain,spoof,gnss_chain,2,rule
f179243424651613_gps_degrade,gps_degrade,no_fix_then_ok,0.40447846750666944,0.5648650586381271,0.014484636524697465,0.016171837330506086,spoof,0.5648650586381271,0.40447846750666944,0.5793496951628245,0.016171837330506086,gnss_chain,gnss_chain,0.5793496951628245,"spoof,gps_degrade",gnss_chain,spoof,gnss_chain,2,rule
f187049508766390_gps_degrade,gps_degrade,no_fix_then_ok,0.4536142012824277,0.4845485129341984,0.03343973041120026,0.02839755537217351,spoof,0.4845485129341984,0.4536142012824277,0.5179882433453987,0.02839755537217351,gnss_chain,gnss_chain,0.5179882433453987,"nominal,spoof,gps_degrade","nominal,gnss_chain",spoof,gnss_chain,2,rule
f198225816701839_gps_degrade,gps_degrade,no_fix_then_ok,0.001123714717786787,0.2784974035568456,0.7088001943862172,0.011578687339150467,gps_degrade,0.7088001943862172,0.001123714717786787,0.9872975979430628,0.011578687339150467,gnss_chain,gnss_chain,0.9872975979430628,gps_degrade,gnss_chain,gps_degrade,gnss_chain,2,rule
f20260909000_nominal,nominal,none,0.4146685573135517,0.5602031535097994,0.005201361796616339,0.01992692738003257,spoof,0.5602031535097994,0.4146685573135517,0.5654045153064158,0.01992692738003257,nominal,gnss_chain,0.5654045153064158,"nominal,spoof","nominal,gnss_chain",spoof,gnss_chain,2,rule
f20260909002_nominal,nominal,none,0.48821410784896907,0.4891311258669395,0.007117754660008709,0.015537011624082563,spoof,0.4891311258669395,0.48821410784896907,0.4962488805269482,0.015537011624082563,nominal,gnss_chain,0.4962488805269482,"nominal,spoof","nominal,gnss_chain","nominal,spoof","nominal,gnss_chain",2,rule
f20260909003_nominal,nominal,none,0.7312910819619287,0.2347673484541328,0.005310402123872178,0.028631167460066317,nominal,0.7312910819619287,0.7312910819619287,0.24007775057800498,0.028631167460066317,nominal,nominal,0.7312910819619287,nominal,nominal,nominal,nominal,2,rule
f20260909004_nominal,nominal,none,0.7448691965975788,0.22209444361919228,0.004753926964768769,0.02828243281846039,nominal,0.7448691965975788,0.7448691965975788,0.22684837058396104,0.02828243281846039,nominal,nominal,0.7448691965975788,nominal,nominal,nominal,nominal,2,rule
f20260909007_nominal,nominal,none,0.4134543873087278,0.5596807280881312,0.005315816187716906,0.021549068415424144,spoof,0.5596807280881312,0.4134543873087278,0.5649965442758481,0.021549068415424144,nominal,gnss_chain,0.5649965442758481,"nominal,spoof","nominal,gnss_chain",spoof,gnss_chain,2,rule
f20260909008_nominal,nominal,none,0.7856809120183926,0.17756349875007577,0.004694776433444846,0.032060812798086785,nominal,0.7856809120183926,0.7856809120183926,0.1822582751835206,0.032060812798086785,nominal,nominal,0.7856809120183926,nominal,nominal,nominal,nominal,2,rule
f20260909009_nominal,nominal,none,0.6765385182609245,0.301628524639045,0.0051549104902852165,0.01667804660974536,nominal,0.6765385182609245,0.6765385182609245,0.3067834351293302,0.01667804660974536,nominal,nominal,0.6765385182609245,nominal,nominal,nominal,nominal,2,rule
f20260909014_nominal,nominal,none,0.42059396042305025,0.5438589783371712,0.008107200082813218,0.02743986115696536,spoof,0.5438589783371712,0.42059396042305025,0.5519661784199844,0.02743986115696536,nominal,gnss_chain,0.5519661784199844,"nominal,spoof","nominal,gnss_chain",spoof,gnss_chain,2,rule
f20260909015_nominal,nominal,none,0.7429422550601078,0.23661671044444735,0.003818785400922731,0.01662224909452203,nominal,0.7429422550601078,0.7429422550601078,0.24043549584537008,0.01662224909452203,nominal,nominal,0.7429422550601078,nominal,nominal,nominal,nominal,2,rule
f20260909018_nominal,nominal,none,0.41756802680606575,0.5465268239052284,0.006720264319680637,0.029184884969025177,spoof,0.5465268239052284,0.41756802680606575,0.5532470882249091,0.029184884969025177,nominal,gnss_chain,0.5532470882249091,"nominal,spoof","nominal,gnss_chain",spoof,gnss_chain,2,rule
