flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,set_fine_a0.1,set_coarse_a0.1,set_fine_a0.2,set_coarse_a0.2,rep,aggregation
f105048958709988_gps_degrade,gps_degrade,no_fix_then_ok,0.11794714322305673,0.025411569238892304,0.8081170150706418,0.04852427246740899,gps_degrade,0.8081170150706418,0.11794714322305673,0.8335285843095341,0.04852427246740899,gnss_chain,gnss_chain,0.8335285843095341,gps_degrade,gnss_chain,gps_degrade,gnss_chain,1,stacked
f137476638112559_gps_degrade,gps_degrade,no_fix_then_ok,0.016308077977691134,0.010321683345747956,0.96865681305601,0.004713425620550936,gps_degrade,0.96865681305601,0.016308077977691134,0.978978496401758,0.004713425620550936,gnss_chain,gnss_chain,0.978978496401758,gps_degrade,gnss_chain,gps_degrade,gnss_chain,1,stacked
f148656514407084_gps_degrade,gps_degrade,no_fix_then_ok,0.09291539380024884,0.07885966517985582,0.8060972739836797,0.02212766703621552,gps_degrade,0.8060972739836797,0.09291539380024884,0.8849569391635355,0.02212766703621552,gnss_chain,gnss_chain,0.8849569391635355,gps_degrade,gnss_chain,gps_degrade,gnss_chain,1,stacked
f154051046525415_gps_degrade,gps_degrade,no_fix_then_ok,0.00990577981438699,0.060511391303236226,0.9246422740624979,0.00494055481987889,gps_degrade,0.9246422740624979,0.00990577981438699,0.9851536653657341,0.00494055481987889,gnss_chain,gnss_chain,0.9851536653657341,gps_degrade,gnss_chain,gps_degrade,gnss_chain,1,stacked
f187049508766390_gps_degrade,gps_degrade,no_fix_then_ok,0.06465246080758312,0.10278202935462817,0.8182797697610563,0.014285740076732494,gps_degrade,0.8182797697610563,0.06465246080758312,0.9210617991156845,0.014285740076732494,gnss_chain,gnss_chain,0.9210617991156845,gps_degrade,gnss_chain,gps_degrade,gnss_chain,1,stacked
f198225816701839_gps_degrade,gps_degrade,no_fix_then_ok,0.00664565237258305,0.06233839201893607,0.9271794142756739,0.003836541332807091,gps_degrade,0.9271794142756739,0.00664565237258305,0.98951780629461,0.003836541332807091,gnss_chain,gnss_chain,0.98951780629461,gps_degrade,gnss_chain,gps_degrade,gnss_chain,1,stacked
f20260909000_nominal,nominal,none,0.55408627091404,0.40189975797643923,0.011654806729402712,0.03235916438011825,nominal,0.55408627091404,0.55408627091404,0.41355456470584195,0.03235916438011825,nominal,nominal,0.55408627091404,"nominal,spoof",nominal,nominal,nominal,1,stacked
f20260909004_nominal,nominal,none,0.5663450884263191,0.3853295392152007,0.01382924847880817,0.034496123879672116,nominal,0.5663450884263191,0.5663450884263191,0.39915878769400887,0.034496123879672116,nominal,nominal,0.5663450884263191,nominal,nominal,nominal,nominal,1,stacked
f20260909005_nominal,nominal,none,0.0035172615981150703,0.9930540416273012,0.0005078028449738525,0.002920893929609939,spoof,0.9930540416273012,0.0035172615981150703,0.993561844472275,0.002920893929609939,nominal,gnss_chain,0.993561844472275,spoof,gnss_chain,spoof,gnss_chain,1,stacked
f20260909006_nominal,nominal,none,0.5612155844456218,0.3911063632368049,0.013412536330691277,0.034265515986882114,nominal,0.5612155844456218,0.5612155844456218,0.4045188995674962,0.034265515986882114,nominal,nominal,0.5612155844456218,nominal,nominal,nominal,nominal,1,stacked
f20260909008_nominal,nominal,none,0.1267012872445793,0.8492053605046764,0.004443146317259063,0.019650205933485248,spoof,0.8492053605046764,0.1267012872445793,0.8536485068219355,0.019650205933485248,nominal,gnss_chain,0.8536485068219355,spoof,gnss_chain,spoof,gnss_chain,1,stacked
f20260909009_nominal,nominal,none,0.5055234329660739,0.45220037541289804,0.010547613220453327,0.03172857840057478,nominal,0.5055234329660739,0.5055234329660739,0.46274798863335137,0.03172857840057478,nominal,nominal,0.5055234329660739,"nominal,spoof",nominal,nominal,nominal,1,stacked
f20260909011_nominal,nominal,none,0.15933392389515386,0.8116857029193196,0.004962742999427693,0.024017630186098763,spoof,0.8116857029193196,0.15933392389515386,0.8166484459187473,0.024017630186098763,nominal,gnss_chain,0.8166484459187473,"nominal,spoof","nominal,gnss_chain",spoof,gnss_chain,1,stacked
f20260909012_nominal,nominal,none,0.9104624789718742,0.041448847918169315,0.016062634800965755,0.03202603830899087,nominal,0.9104624789718742,0.9104624789718742,0.057511482719135074,0.03202603830899087,nominal,nominal,0.9104624789718742,nominal,nominal,nominal,nominal,1,stacked
f20260909013_nominal,nominal,none,0.9510123501115816,0.01629585721669108,0.011547157443230552,0.02114463522849684,nominal,0.9510123501115816,0.9510123501115816,0.02784301465992163,0.02114463522849684,nominal,nominal,0.9510123501115816,nominal,nominal,nominal,nominal,1,stacked
f20260909017_nominal,nominal,none,0.7248636140426176,0.21944755896726764,0.016586510645827366,0.03910231634428736,nominal,0.7248636140426176,0.7248636140426176,0.236034069613095,0.03910231634428736,nominal,nominal,0.7248636140426176,nominal,nominal,nominal,nominal,1,stacked
