flight_id,mahal,iso
f103716604252706_gps_degrade,17.943130999033794,0.4780960559689911
f115936881981907_gps_degrade,21.732585030269718,0.4705163229030106
f148656514407084_gps_degrade,18.41387347977933,0.46084524343314687
f187049508766390_gps_degrade,22.76195963542327,0.44114004902487197
f20260909002_nominal,8.844660661140315,0.37476630760586244
f20260909007_nominal,5.32859499593966,0.35255481635900116
f20260909012_nominal,3.6323427936867976,0.3549904857287245
f20260909018_nominal,17.58291940310433,0.37269991775214717
f20260909019_nominal,7.2942626589812445,0.3667798252153406
f20260909020_nominal,3.7047787968436556,0.3506331284868059
f20260909021_nominal,6.338126210048549,0.3738806165963653
f20260909027_nominal,6.1322456863757,0.3589303258852899
f20260909032_nominal,6.233872025199836,0.35852748981113663
f20260909034_nominal,6.601427506082939,0.36994146937621
f20260909037_nominal,4.38874171896107,0.35343535732050385
f20260909040_nominal,3.453689638419665,0.35080431337519064
f20260909042_nominal,4.329309469106305,0.35482959788596075
f20260909044_nominal,4.126504093655251,0.3513753072059789
f20260909045_nominal,3.5800742149334974,0.35242410266243285
f20260909048_nominal,4.927380890446142,0.3502455998854372
f20260909049_nominal,6.2771508485475715,0.36864123524401365
f20260909056_nominal,9.844980786394173,0.3596732376367391
f20260909057_nominal,6.284824504309736,0.3665334865513342
f20260909059_nominal,6.995717317956506,0.36458986212034505
f20260909105_spoof,8.727437514157977,0.3763679861898987
f20260909106_spoof,8.29818038918291,0.4436371350020251
f20260909116_spoof,8.939379594656403,0.36040986231184563
f20260909117_spoof,11.595698658552827,0.39951789215367006
f20260909119_spoof,8.733112197662903,0.3980254567359872
f20260909121_spoof,6.583687604491625,0.37869863861137126
f20260909144_spoof,10.35643621393763,0.3813067340222483
f20260909150_spoof,51.40820569296969,0.48536316274154023
f20260909152_spoof,8.950665702038824,0.4325203042655467
f20260909154_spoof,5.561964891418817,0.35167121583417466
f20260909157_spoof,24.583059505000072,0.5089331493264169
f20260909158_spoof,6.119988959003668,0.42649308567794064
f20260909159_spoof,17.66632383170485,0.47215786359772766
f20260909201_gps_degrade,20.457563666230026,0.4536610108866339
f20260909211_gps_degrade,230.49237276172292,0.5994254549283845
f20260909213_gps_degrade,21.108523119096713,0.4449924399488623
f20260909215_gps_degrade,20.562528293244068,0.4606049316452394
f20260909216_gps_degrade,31.961668597896516,0.4610703187476094
f20260909217_gps_degrade,42.11874353500912,0.5055316270981924
f20260909218_gps_degrade,17.915374907245454,0.4812229429412043
f20260909227_gps_degrade,29.550758971535302,0.5754110280482768
f20260909228_gps_degrade,5509.557442478174,0.5799331230300553
f20260909230_gps_degrade,473.6683494758013,0.5950382584096873
f20260909233_gps_degrade,17.39155867609035,0.4656437411609968
f20260909234_gps_degrade,17.669613069674426,0.4620434740750055
f20260909235_gps_degrade,121.59409995361823,0.6084084075700487
f20260909244_gps_degrade,50.36163099907922,0.5292250957403299
f20260909246_gps_degrade,395.433027495638,0.5984491621922023
f20260909248_gps_degrade,76.40287033336192,0.5672293935843811
f20260909302_sensor_fault,46.8234940491946,0.5286891380462441
f20260909305_sensor_fault,43.920566207531046,0.5717423120494263
f20260909310_sensor_fault,11.002692664781694,0.4066135139282746
f20260909311_sensor_fault,50.365410069646174,0.5104339575465691
f20260909315_sensor_fault,23.747967577178535,0.505413865679577
f20260909316_sensor_fault,35.40511701281232,0.5243265354709542
f20260909320_sensor_fault,26.702508901268565,0.4746147216676702
f20260909324_sensor_fault,21.023705882373157,0.4592480384738844
f20260909326_sensor_fault,36.84027989025174,0.5252109797642679
f20260909327_sensor_fault,145.92309051821826,0.5357256290407121
f20260909328_sensor_fault,22.465973881264013,0.47711188798825394
f20260909331_sensor_fault,16.896409122343286,0.4103710281129136
f20260909335_sensor_fault,18.66812494755695,0.4444397381499887
f20260909337_sensor_fault,27.703894404050423,0.5029405511704932
f20260909343_sensor_fault,58.06857649342865,0.5212703863150264
f20260909345_sensor_fault,25.976919036014397,0.48016265008162134
f20260909349_sensor_fault,18.580311711526033,0.4345424734744424
f20260909351_sensor_fault,16.520325275890137,0.4699149102875197
f20260909354_sensor_fault,23.856794002170464,0.4434577359154384
f20260909357_sensor_fault,26.827786490535743,0.49253802371979427
