flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,gate_mahal,gate_iso,gate_gaprule,held_out_subtype
f20260909300_sensor_fault,sensor_fault,mag_stuck,0.9941980511744063,0.0022765654679261674,0.003525366949662365,1.6408005196634145e-08,nominal,0.9941980511744063,0.9941980511744063,0.005801932417588532,1.6408005196634145e-08,non_gnss_fault,nominal,0.9941980511744063,True,False,True,mag_stuck
f20260909302_sensor_fault,sensor_fault,mag_stuck,0.9955802966320696,4.335787583629874e-07,0.004419269104722465,6.844496730620786e-10,nominal,0.9955802966320696,0.9955802966320696,0.004419702683480828,6.844496730620786e-10,non_gnss_fault,nominal,0.9955802966320696,True,False,True,mag_stuck
f20260909306_sensor_fault,sensor_fault,mag_stuck,0.9636788371104675,0.03163736261483867,0.004683758421777754,4.185291609225873e-08,nominal,0.9636788371104675,0.9636788371104675,0.03632112103661642,4.185291609225873e-08,non_gnss_fault,nominal,0.9636788371104675,True,False,True,mag_stuck
f20260909307_sensor_fault,sensor_fault,mag_stuck,0.9950538153243832,0.0029435658656121856,0.002002598923254575,1.988675003035172e-08,nominal,0.9950538153243832,0.9950538153243832,0.004946164788866761,1.988675003035172e-08,non_gnss_fault,nominal,0.9950538153243832,True,False,True,mag_stuck
f20260909310_sensor_fault,sensor_fault,mag_stuck,0.9919937405830344,0.002366784929669722,0.0056372501290075094,2.2243582884501994e-06,nominal,0.9919937405830344,0.9919937405830344,0.008004035058677231,2.2243582884501994e-06,non_gnss_fault,nominal,0.9919937405830344,True,False,True,mag_stuck
f20260909311_sensor_fault,sensor_fault,mag_stuck,0.9944001308725388,0.0032053939550782634,0.002394456214171942,1.8958211145462177e-08,nominal,0.9944001308725388,0.9944001308725388,0.005599850169250206,1.8958211145462177e-08,non_gnss_fault,nominal,0.9944001308725388,True,False,True,mag_stuck
f20260909312_sensor_fault,sensor_fault,mag_stuck,0.9965738955222854,0.0013908983508936184,0.002035189460426089,1.6666394880277854e-08,nominal,0.9965738955222854,0.9965738955222854,0.003426087811319707,1.6666394880277854e-08,non_gnss_fault,nominal,0.9965738955222854,True,False,True,mag_stuck
f20260909313_sensor_fault,sensor_fault,mag_stuck,0.9423176945243378,0.053745488410195226,0.003936737551829252,7.95136377812019e-08,nominal,0.9423176945243378,0.9423176945243378,0.05768222596202448,7.95136377812019e-08,non_gnss_fault,nominal,0.9423176945243378,True,False,True,mag_stuck
f20260909318_sensor_fault,sensor_fault,mag_stuck,0.9947942381211425,0.0018694188087530696,0.003336327712961484,1.5357143021509253e-08,nominal,0.9947942381211425,0.9947942381211425,0.005205746521714554,1.5357143021509253e-08,non_gnss_fault,nominal,0.9947942381211425,True,False,True,mag_stuck
f20260909321_sensor_fault,sensor_fault,mag_stuck,0.9921960476109251,0.005419230378581567,0.0023846977694640496,2.4241029274226888e-08,nominal,0.9921960476109251,0.9921960476109251,0.0078039281480456165,2.4241029274226888e-08,non_gnss_fault,nominal,0.9921960476109251,True,False,True,mag_stuck
