held_out_subtype,seed,set,flight_id,family,mahal,iso,one_minus_conf,gaprule
drift_coherent,0,seen_test,f20260909103_spoof,spoof,9.693482998903043,0.4260028226284797,0.3146817286327941,0.19999980000020004
drift_coherent,0,seen_test,f20260909104_spoof,spoof,9.441477802539628,0.39507138656787455,0.34462373549960956,0.19999980000020004
drift_coherent,0,seen_test,f20260909109_spoof,spoof,24.893968401099183,0.49539214436057766,0.06527048093963261,0.19999980000020004
drift_coherent,0,seen_test,f20260909111_spoof,spoof,34.81662867741422,0.3853557031690762,0.12375515913930568,0.19999980000020004
drift_coherent,0,seen_test,f20260909120_spoof,spoof,4.3378435566379085,0.3789952722563987,0.5168987006883653,0.19999980000020004
drift_coherent,0,seen_test,f20260909122_spoof,spoof,18.09350533630236,0.41915837106478265,0.04319023773480035,0.19999980000020004
drift_coherent,0,seen_test,f20260909124_spoof,spoof,7.895574720457007,0.38363230462449444,0.540748214749964,0.19999980000020004
drift_coherent,0,seen_test,f20260909126_spoof,spoof,8.70075340756709,0.40047895407192835,0.13103142014853963,0.19999980000020004
drift_coherent,0,seen_test,f20260909137_spoof,spoof,6.647193718004396,0.388223350693918,0.29304830462310383,0.19999980000020004
drift_coherent,0,seen_test,f20260909139_spoof,spoof,9.29747537798669,0.39275693174759746,0.20564926358791202,0.19999980000020004
drift_coherent,0,seen_test,f20260909146_spoof,spoof,13.892692562747945,0.4163730275045263,0.30844168864587995,0.19999980000020004
drift_coherent,0,seen_test,f20260909149_spoof,spoof,11.625056090108133,0.42185910146466904,0.049778029615863306,0.19999980000020004
drift_coherent,0,seen_test,f20260909151_spoof,spoof,25.685772751118076,0.513605105888386,0.23205749109149243,0.19999980000020004
drift_coherent,0,seen_test,f20260909152_spoof,spoof,13.37975809020386,0.4643878219678439,0.08232770490678454,0.19999980000020004
drift_coherent,0,seen_test,f20260909158_spoof,spoof,17.38127283503499,0.44256604293551555,0.14481767641617949,0.19999980000020004
drift_coherent,0,unseen,f20260909102_spoof,spoof,8.480305576418353,0.37833362155011957,0.3718141942212987,0.19999980000020004
drift_coherent,0,unseen,f20260909105_spoof,spoof,6.020505552056836,0.36894928486226647,0.5214102851247643,0.19999980000020004
drift_coherent,0,unseen,f20260909110_spoof,spoof,14.761201698417754,0.38812973569711706,0.5100809897780494,0.19999980000020004
drift_coherent,0,unseen,f20260909116_spoof,spoof,2.448730896548609,0.3537555563405488,0.18687706428137063,0.19999980000020004
drift_coherent,0,unseen,f20260909117_spoof,spoof,13.296884901212767,0.3886510686284149,0.28571520313714005,0.19999980000020004
drift_coherent,0,unseen,f20260909121_spoof,spoof,19.846096259915406,0.4608250967690808,0.5178126468341316,0.19999980000020004
drift_coherent,0,unseen,f20260909123_spoof,spoof,71.33522950233981,0.39337024982406366,0.17219460408545995,0.19999980000020004
drift_coherent,0,unseen,f20260909129_spoof,spoof,10.552090317838754,0.4005642364158125,0.18575328746842223,0.19999980000020004
drift_coherent,0,unseen,f20260909132_spoof,spoof,7.961139616596395,0.3815836826627684,0.42748260712906727,0.19999980000020004
drift_coherent,0,unseen,f20260909133_spoof,spoof,7.0677894352794,0.4024159365326501,0.23920171347254426,0.19999980000020004
drift_coherent,0,unseen,f20260909135_spoof,spoof,6.900842076353934,0.3661379506983454,0.22182322393271214,0.19999980000020004
drift_coherent,0,unseen,f20260909143_spoof,spoof,12.712809523468747,0.43271723216449737,0.5204498951721568,0.19999980000020004
drift_coherent,0,unseen,f20260909144_spoof,spoof,25.48388321273539,0.43823321884939626,0.09454452774336208,0.19999980000020004
drift_coherent,0,unseen,f20260909147_spoof,spoof,12.56622141976328,0.37518794055195803,0.24720954478981672,0.19999980000020004
drift_coherent,0,unseen,f20260909150_spoof,spoof,6.998744117271997,0.3582609745705,0.1879392664975884,0.19999980000020004
drift_coherent,0,unseen,f20260909154_spoof,spoof,11.267955250118117,0.3718400461985209,0.12680647332252337,0.19999980000020004
drift_coherent,0,unseen,f20260909155_spoof,spoof,7.876847619854955,0.38597374028437753,0.45180315906126856,0.19999980000020004
drift_coherent,0,calibration,f148656514407084_gps_degrade,gps_degrade,22.283191218562013,0.46488487092659786,0.09622742700025266,0.9999990000010001
drift_coherent,0,calibration,f162578072652318_gps_degrade,gps_degrade,16.86661280993569,0.4837301680948742,0.00817519829884894,0.9999990000010001
drift_coherent,0,calibration,f179117136627038_gps_degrade,gps_degrade,21.302171403828545,0.49341546307280354,0.04668091077810865,0.9999990000010001
drift_coherent,0,calibration,f187049508766390_gps_degrade,gps_degrade,24.838681705945245,0.4564012313643814,0.06506037176195323,0.9999990000010001
drift_coherent,0,calibration,f20260909001_nominal,nominal,21.2888652644486,0.4402653792440668,0.0872986936200758,0.19999980000020004
drift_coherent,0,calibration,f20260909004_nominal,nominal,6.573980647096412,0.3726074893555072,0.061400625510234064,0.19999980000020004
drift_coherent,0,calibration,f20260909014_nominal,nominal,9.117179025575723,0.37312204669611176,0.19430707579105055,0.19999980000020004
drift_coherent,0,calibration,f20260909015_nominal,nominal,8.119833994200718,0.36417383395447517,0.19252951938101548,0.19999980000020004
drift_coherent,0,calibration,f20260909017_nominal,nominal,7.712291668220849,0.3626058055161829,0.2584582312885305,0.19999980000020004
drift_coherent,0,calibration,f20260909018_nominal,nominal,10.769998797462858,0.3609791181322103,0.10542764998901,0.19999980000020004
drift_coherent,0,calibration,f20260909019_nominal,nominal,40.6913884255018,0.39522259064228593,0.09412458397573531,0.19999980000020004
drift_coherent,0,calibration,f20260909023_nominal,nominal,9.72753647880677,0.37694539698982826,0.1374641575105786,0.19999980000020004
drift_coherent,0,calibration,f20260909027_nominal,nominal,9.523857273086188,0.3722250133215843,0.2267576290614216,0.19999980000020004
drift_coherent,0,calibration,f20260909035_nominal,nominal,3.6406128373978355,0.3542746696089629,0.06527373435289374,0.19999980000020004
drift_coherent,0,calibration,f20260909037_nominal,nominal,4.909377832318399,0.35228803420420673,0.18387185906440018,0.19999980000020004
drift_coherent,0,calibration,f20260909038_nominal,nominal,10.619807294852642,0.3584110215041611,0.08048497997333026,0.19999980000020004
drift_coherent,0,calibration,f20260909039_nominal,nominal,7.959388491984661,0.35374453419992397,0.1532955349645586,0.19999980000020004
drift_coherent,0,calibration,f20260909042_nominal,nominal,6.682417233425582,0.3515200743868442,0.15383886867847596,0.19999980000020004
drift_coherent,0,calibration,f20260909043_nominal,nominal,6.628200481236776,0.3679703991903386,0.5076069800460725,0.19999980000020004
drift_coherent,0,calibration,f20260909044_nominal,nominal,7.484122952419148,0.3594465790635734,0.06002259025958456,0.19999980000020004
drift_coherent,0,calibration,f20260909049_nominal,nominal,9.198377091681223,0.37594551780810015,0.18843587776263715,0.19999980000020004
drift_coherent,0,calibration,f20260909051_nominal,nominal,4.040942892563045,0.3512710289994994,0.07506178043812284,0.19999980000020004
drift_coherent,0,calibration,f20260909054_nominal,nominal,5.009082360119339,0.3572916021809247,0.08545898042472344,0.19999980000020004
drift_coherent,0,calibration,f20260909056_nominal,nominal,6.102404434490442,0.3576873227558553,0.045196280663772015,0.19999980000020004
drift_coherent,0,calibration,f20260909106_spoof,spoof,18.624054001588256,0.46482003092066976,0.03293399995864432,0.19999980000020004
drift_coherent,0,calibration,f20260909107_spoof,spoof,18.000244171112595,0.4315817941878677,0.01639255680331475,0.19999980000020004
drift_coherent,0,calibration,f20260909108_spoof,spoof,193.2198801618916,0.5300436569665019,0.252093476559879,0.19999980000020004
drift_coherent,0,calibration,f20260909112_spoof,spoof,10.909922580929404,0.39990283146745537,0.18492478856151295,0.19999980000020004
drift_coherent,0,calibration,f20260909113_spoof,spoof,7.14117619654493,0.4048780965302521,0.16187504302641909,0.19999980000020004
drift_coherent,0,calibration,f20260909114_spoof,spoof,10.297081686679197,0.4344831327295704,0.5334917138272655,0.19999980000020004
drift_coherent,0,calibration,f20260909115_spoof,spoof,14.28840616355632,0.41632325476925897,0.04147783634226665,0.19999980000020004
drift_coherent,0,calibration,f20260909130_spoof,spoof,192.26104188371997,0.5304292499050753,0.23031679111004666,0.19999980000020004
drift_coherent,0,calibration,f20260909131_spoof,spoof,197.44832291148737,0.4626085343243833,0.243876617877132,0.19999980000020004
drift_coherent,0,calibration,f20260909134_spoof,spoof,22.477322709795047,0.4463758536848713,0.38294397134598634,0.19999980000020004
drift_coherent,0,calibration,f20260909140_spoof,spoof,17.106761307277132,0.4710131887506461,0.21240439759908047,0.19999980000020004
drift_coherent,0,calibration,f20260909142_spoof,spoof,21.811865404483815,0.4448619345877733,0.014780742597174767,0.19999980000020004
drift_coherent,0,calibration,f20260909153_spoof,spoof,42.421939934857704,0.5083332032839603,0.0031960289361774308,0.19999980000020004
drift_coherent,0,calibration,f20260909159_spoof,spoof,14.111248338837695,0.429552632859831,0.04688420990579478,0.19999980000020004
drift_coherent,0,calibration,f20260909207_gps_degrade,gps_degrade,593.3751865274724,0.6709703395941703,0.0002196725060893412,0.19999980000020004
drift_coherent,0,calibration,f20260909208_gps_degrade,gps_degrade,52.92306553812335,0.5137642391724166,0.04655616656910677,0.19999980000020004
drift_coherent,0,calibration,f20260909211_gps_degrade,gps_degrade,368.9002261552022,0.6129962332636867,0.0023162668045655366,0.19999980000020004
drift_coherent,0,calibration,f20260909213_gps_degrade,gps_degrade,21.100897601092047,0.45104285119846516,0.09225037136852021,0.9999990000010001
drift_coherent,0,calibration,f20260909216_gps_degrade,gps_degrade,31.592988577404338,0.4694139610216316,0.10193136122539148,0.9999990000010001
drift_coherent,0,calibration,f20260909217_gps_degrade,gps_degrade,59.03551170566956,0.5233735391943989,0.07876021072272388,0.19999980000020004
drift_coherent,0,calibration,f20260909218_gps_degrade,gps_degrade,36.31096045132429,0.4994261565475897,0.008876611075850693,0.9999990000010001
drift_coherent,0,calibration,f20260909220_gps_degrade,gps_degrade,26.825399551767045,0.49515188969445334,0.0063648019351653096,0.9999990000010001
drift_coherent,0,calibration,f20260909228_gps_degrade,gps_degrade,33587.453013489925,0.5621275118966027,2.44954957651089e-07,0.19999980000020004
drift_coherent,0,calibration,f20260909237_gps_degrade,gps_degrade,112.98024615417806,0.5537548439922304,0.00011811326311128578,0.9999990000010001
drift_coherent,0,calibration,f20260909238_gps_degrade,gps_degrade,71.22467690241007,0.5536310943402801,0.10564058994518744,0.19999980000020004
drift_coherent,0,calibration,f20260909239_gps_degrade,gps_degrade,1320.3214941878693,0.6508613149919069,9.044096994759165e-06,0.19999980000020004
drift_coherent,0,calibration,f20260909246_gps_degrade,gps_degrade,604.421077169839,0.606116140081523,0.04324667504188584,0.19999980000020004
drift_coherent,0,calibration,f20260909249_gps_degrade,gps_degrade,1574307.9628512715,0.6228465873509242,0.0,0.19999980000020004
drift_coherent,0,calibration,f20260909301_sensor_fault,sensor_fault,13.998785618615848,0.4903994329989541,0.004901960956947615,0.9999990000010001
drift_coherent,0,calibration,f20260909302_sensor_fault,sensor_fault,127.99155750001897,0.5061316939561938,0.001400543455654546,0.9999990000010001
drift_coherent,0,calibration,f20260909307_sensor_fault,sensor_fault,17.217288771084696,0.43729760665520423,0.07483286472235406,0.9999990000010001
drift_coherent,0,calibration,f20260909308_sensor_fault,sensor_fault,13.198071706358371,0.4800966249940731,0.008269600833633595,0.9999990000010001
drift_coherent,0,calibration,f20260909310_sensor_fault,sensor_fault,13.83126789870644,0.4213510961170758,0.16332874112017526,0.6399993600006401
drift_coherent,0,calibration,f20260909318_sensor_fault,sensor_fault,16.539641887702714,0.4523638602058058,0.024750506914460457,0.9999990000010001
drift_coherent,0,calibration,f20260909319_sensor_fault,sensor_fault,37.53696892412972,0.46420296874052713,0.12458118914541672,0.9999990000010001
drift_coherent,0,calibration,f20260909320_sensor_fault,sensor_fault,15.760146994673132,0.46953983560860785,0.011340697652374554,0.9999990000010001
drift_coherent,0,calibration,f20260909327_sensor_fault,sensor_fault,75.9281616824832,0.5358677014822676,0.0005411669078013714,0.9999990000010001
drift_coherent,0,calibration,f20260909330_sensor_fault,sensor_fault,13.823603244711226,0.4131983415036513,0.13637799133382544,0.8399991600008401
drift_coherent,0,calibration,f20260909331_sensor_fault,sensor_fault,23.399579630665503,0.4210136869923287,0.16406710383989898,0.9999990000010001
drift_coherent,0,calibration,f20260909341_sensor_fault,sensor_fault,26.250267861823648,0.4860279092679815,0.004148793981672783,0.9999990000010001
drift_coherent,0,calibration,f20260909342_sensor_fault,sensor_fault,13.767595433162075,0.42074722917495266,0.05923072187745704,0.9999990000010001
drift_coherent,0,calibration,f20260909345_sensor_fault,sensor_fault,16.280051085118476,0.44662528608619295,0.018916253128121507,0.9999990000010001
drift_coherent,0,calibration,f20260909347_sensor_fault,sensor_fault,21.08236996211941,0.47768171039046026,0.010300733742300894,0.9999990000010001
drift_coherent,0,calibration,f20260909350_sensor_fault,sensor_fault,12.969691039039489,0.4080178335017791,0.3384440203535177,0.47999952000048
drift_coherent,0,calibration,f20260909352_sensor_fault,sensor_fault,17.603095337349014,0.4404855801033782,0.05808373380819598,0.9999990000010001
drift_coherent,0,calibration,f20260909355_sensor_fault,sensor_fault,16.869241681441984,0.4394602023467543,0.08461094791246537,0.9999990000010001
drift_coherent,0,calibration,f20260909357_sensor_fault,sensor_fault,63.93497899127892,0.4707524443176761,0.016393312884460776,0.9999990000010001
drift_coherent,0,calibration,f20260909358_sensor_fault,sensor_fault,128.30447076214006,0.5138573398975067,0.00297642790145769,0.9999990000010001
drift_coherent,0,calibration,f267926232552533_gps_degrade,gps_degrade,47.41062424360821,0.5055558200705313,0.02381101826219656,0.9999990000010001
drift_coherent,0,calibration,f7925275977104_gps_degrade,gps_degrade,19.64238461079446,0.4803468823091039,0.023012883555081576,0.9999990000010001
drift_coherent,1,seen_test,f20260909103_spoof,spoof,11.768955121733908,0.40840897811449445,0.36734389710248294,0.19999980000020004
drift_coherent,1,seen_test,f20260909104_spoof,spoof,9.094641377469845,0.4035475640986013,0.40306988350689177,0.19999980000020004
drift_coherent,1,seen_test,f20260909108_spoof,spoof,1132.82730579833,0.5261381596077822,1.2124633700261178e-05,0.19999980000020004
drift_coherent,1,seen_test,f20260909112_spoof,spoof,8.56509307670064,0.40931449077611415,0.3054822900571701,0.19999980000020004
drift_coherent,1,seen_test,f20260909119_spoof,spoof,10.559685391580418,0.40938369305494127,0.41638825120669387,0.19999980000020004
drift_coherent,1,seen_test,f20260909122_spoof,spoof,10.392109454985128,0.4234641943029774,0.20659543419740922,0.19999980000020004
drift_coherent,1,seen_test,f20260909127_spoof,spoof,11.304636690765312,0.4375701411997372,0.26855570841457355,0.19999980000020004
drift_coherent,1,seen_test,f20260909128_spoof,spoof,39.38900882821987,0.5047444390893602,0.0078426336937919,0.19999980000020004
drift_coherent,1,seen_test,f20260909136_spoof,spoof,9.98447178398633,0.43109753656482086,0.30455351855194224,0.19999980000020004
drift_coherent,1,seen_test,f20260909138_spoof,spoof,6.453502762794575,0.402846757909512,0.3979162125262058,0.19999980000020004
drift_coherent,1,seen_test,f20260909152_spoof,spoof,11.110711800602363,0.41350402012532456,0.08080925436965347,0.19999980000020004
drift_coherent,1,seen_test,f20260909153_spoof,spoof,45.50480171583232,0.49617770080928036,0.0051962709376198735,0.19999980000020004
drift_coherent,1,seen_test,f20260909156_spoof,spoof,9.230158408130896,0.4231405293238107,0.43298342344880136,0.19999980000020004
drift_coherent,1,seen_test,f20260909158_spoof,spoof,10.405706427362722,0.41610099576517545,0.08377201927428812,0.19999980000020004
drift_coherent,1,seen_test,f20260909159_spoof,spoof,11.439019015081742,0.4295968229175482,0.1067916520527541,0.19999980000020004
drift_coherent,1,unseen,f20260909102_spoof,spoof,5.67463624320469,0.37092130350251373,0.33250670725522824,0.19999980000020004
drift_coherent,1,unseen,f20260909105_spoof,spoof,9.761799888552362,0.3851209593096794,0.4729586144975634,0.19999980000020004
drift_coherent,1,unseen,f20260909110_spoof,spoof,5.990832145820487,0.3747555027646223,0.3872029444419338,0.19999980000020004
drift_coherent,1,unseen,f20260909116_spoof,spoof,5.720662545907765,0.37617302685720533,0.3241750274056544,0.19999980000020004
drift_coherent,1,unseen,f20260909117_spoof,spoof,10.091005166312296,0.39506642644410334,0.398805920779418,0.19999980000020004
drift_coherent,1,unseen,f20260909121_spoof,spoof,30.063903790718452,0.4533818099225993,0.4992550139017954,0.19999980000020004
drift_coherent,1,unseen,f20260909123_spoof,spoof,22.76277859937367,0.40736959055612854,0.18471261772100778,0.19999980000020004
drift_coherent,1,unseen,f20260909129_spoof,spoof,13.733356255875465,0.43858121511768794,0.4503244927695219,0.19999980000020004
drift_coherent,1,unseen,f20260909132_spoof,spoof,6.7507787767146015,0.3737590777257115,0.1720290818884339,0.19999980000020004
drift_coherent,1,unseen,f20260909133_spoof,spoof,11.26728365410287,0.39797234869591636,0.4599078739044392,0.19999980000020004
drift_coherent,1,unseen,f20260909135_spoof,spoof,5.63401662509152,0.38013466555485265,0.26074496988217555,0.19999980000020004
drift_coherent,1,unseen,f20260909143_spoof,spoof,5.529304784788553,0.3839162263988108,0.31050554131143004,0.19999980000020004
drift_coherent,1,unseen,f20260909144_spoof,spoof,8.36349927695564,0.3938530700720366,0.49835167378114176,0.19999980000020004
drift_coherent,1,unseen,f20260909147_spoof,spoof,7.672380074887752,0.3758109724422733,0.1928388164338969,0.19999980000020004
