flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,set_fine_a0.1,set_coarse_a0.1,set_fine_a0.2,set_coarse_a0.2,rep,aggregation
f125406956954866_gps_degrade,gps_degrade,no_fix_then_ok,0.008829546402150265,0.005918709770039748,0.9823763317427691,0.0028754120850409243,gps_degrade,0.9823763317427691,0.008829546402150265,0.9882950415128088,0.0028754120850409243,gnss_chain,gnss_chain,0.9882950415128088,gps_degrade,gnss_chain,gps_degrade,gnss_chain,4,stacked
f179243424651613_gps_degrade,gps_degrade,no_fix_then_ok,0.028480142933783904,0.04726349233699903,0.9115140179988304,0.012742346730386586,gps_degrade,0.9115140179988304,0.028480142933783904,0.9587775103358294,0.012742346730386586,gnss_chain,gnss_chain,0.9587775103358294,,gnss_chain,,gnss_chain,4,stacked
f187049508766390_gps_degrade,gps_degrade,no_fix_then_ok,0.04080799792744706,0.04268440514327607,0.9089294586093546,0.0075781383199222405,gps_degrade,0.9089294586093546,0.04080799792744706,0.9516138637526307,0.0075781383199222405,gnss_chain,gnss_chain,0.9516138637526307,,gnss_chain,,gnss_chain,4,stacked
f20260909000_nominal,nominal,none,0.5789364292699426,0.3728943702630553,0.01198841272948589,0.0361807877375163,nominal,0.5789364292699426,0.5789364292699426,0.38488278299254114,0.0361807877375163,nominal,nominal,0.5789364292699426,"nominal,spoof",nominal,,,4,stacked
f20260909001_nominal,nominal,none,0.25706589379586303,0.6963003083520706,0.01676125900109905,0.029872538850967387,spoof,0.6963003083520706,0.25706589379586303,0.7130615673531696,0.029872538850967387,nominal,gnss_chain,0.7130615673531696,"nominal,spoof","nominal,gnss_chain",spoof,,4,stacked
f20260909003_nominal,nominal,none,0.2226427773824149,0.7148526737930665,0.018908679398739713,0.04359586942577881,spoof,0.7148526737930665,0.2226427773824149,0.7337613531918062,0.04359586942577881,nominal,gnss_chain,0.7337613531918062,"nominal,spoof","nominal,gnss_chain",spoof,,4,stacked
f20260909005_nominal,nominal,none,0.6134232367987683,0.3507168457707784,0.0161319329327243,0.019727984497729084,nominal,0.6134232367987683,0.6134232367987683,0.3668487787035027,0.019727984497729084,nominal,nominal,0.6134232367987683,"nominal,spoof",nominal,nominal,nominal,4,stacked
f20260909008_nominal,nominal,none,0.6253967357207448,0.34180932548546633,0.013575706886939574,0.019218231906849233,nominal,0.6253967357207448,0.6253967357207448,0.35538503237240593,0.019218231906849233,nominal,nominal,0.6253967357207448,"nominal,spoof",nominal,nominal,nominal,4,stacked
f20260909013_nominal,nominal,none,0.772661206470832,0.1845613467765386,0.013227373698358363,0.029550073054270994,nominal,0.772661206470832,0.772661206470832,0.19778872047489696,0.029550073054270994,nominal,nominal,0.772661206470832,nominal,nominal,nominal,nominal,4,stacked
f20260909014_nominal,nominal,none,0.8016248296267465,0.16219186372816188,0.015301919844703119,0.02088138680038849,nominal,0.8016248296267465,0.8016248296267465,0.177493783572865,0.02088138680038849,nominal,nominal,0.8016248296267465,nominal,nominal,nominal,nominal,4,stacked
