flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,gate_mahal,gate_iso,gate_gaprule,held_out_subtype
f115936881981907_gps_degrade,gps_degrade,no_fix_then_ok,0.03602497941144806,0.005102691531912729,0.9525588074650871,0.006313521591552075,gps_degrade,0.9525588074650871,0.03602497941144806,0.9576614989969998,0.006313521591552075,gnss_chain,gnss_chain,0.9576614989969998,False,False,False,off_then_ok
f125406956954866_gps_degrade,gps_degrade,no_fix_then_ok,0.0224741140786316,0.005576387723600352,0.9674059531778025,0.004543545019965534,gps_degrade,0.9674059531778025,0.0224741140786316,0.9729823409014029,0.004543545019965534,gnss_chain,gnss_chain,0.9729823409014029,False,False,False,off_then_ok
f152849246098291_gps_degrade,gps_degrade,no_fix_then_ok,0.007416855545895671,0.02594803890631463,0.9639246379561808,0.002710467591608954,gps_degrade,0.9639246379561808,0.007416855545895671,0.9898726768624954,0.002710467591608954,gnss_chain,gnss_chain,0.9898726768624954,False,False,False,off_then_ok
f153363458695622_gps_degrade,gps_degrade,no_fix_then_ok,0.005714506169380429,0.0026096273391008305,0.9892220777230515,0.0024537887684672206,gps_degrade,0.9892220777230515,0.005714506169380429,0.9918317050621523,0.0024537887684672206,gnss_chain,gnss_chain,0.9918317050621523,False,False,False,off_then_ok
f187049508766390_gps_degrade,gps_degrade,no_fix_then_ok,0.018278742562822532,0.0351018385746501,0.9403564463293999,0.00626297253312747,gps_degrade,0.9403564463293999,0.018278742562822532,0.97545828490405,0.00626297253312747,gnss_chain,gnss_chain,0.97545828490405,False,False,False,off_then_ok
f198225816701839_gps_degrade,gps_degrade,no_fix_then_ok,0.002376261447537314,0.003868519564526134,0.9922245549110796,0.0015306640768568242,gps_degrade,0.9922245549110796,0.002376261447537314,0.9960930744756058,0.0015306640768568242,gnss_chain,gnss_chain,0.9960930744756058,False,False,False,off_then_ok
f20260909205_gps_degrade,gps_degrade,stuck_then_ok,0.00013693089651690195,0.01764942328344681,0.9815502740943624,0.0006633717256739883,gps_degrade,0.9815502740943624,0.00013693089651690195,0.9991996973778091,0.0006633717256739883,gnss_chain,gnss_chain,0.9991996973778091,False,False,False,off_then_ok
f20260909208_gps_degrade,gps_degrade,stuck_then_ok,0.044990665500417915,0.04606253936205897,0.8928452490086648,0.016101546128858182,gps_degrade,0.8928452490086648,0.044990665500417915,0.9389077883707238,0.016101546128858182,gnss_chain,gnss_chain,0.9389077883707238,False,False,False,off_then_ok
f20260909227_gps_degrade,gps_degrade,stuck_then_ok,0.0013465620313597034,0.015178206646539193,0.9771347974958476,0.006340433826253456,gps_degrade,0.9771347974958476,0.0013465620313597034,0.9923130041423869,0.006340433826253456,gnss_chain,gnss_chain,0.9923130041423869,False,False,False,off_then_ok
f20260909230_gps_degrade,gps_degrade,stuck_then_ok,9.282311660811905e-07,0.00045670264707890594,0.999525691996489,1.667712526597593e-05,gps_degrade,0.999525691996489,9.282311660811905e-07,0.9999823946435679,1.667712526597593e-05,gnss_chain,gnss_chain,0.9999823946435679,True,True,False,off_then_ok
f20260909243_gps_degrade,gps_degrade,stuck_then_ok,0.005749986855164439,0.02007998031629673,0.9686110032245663,0.005559029603972637,gps_degrade,0.9686110032245663,0.005749986855164439,0.988690983540863,0.005559029603972637,gnss_chain,gnss_chain,0.988690983540863,False,False,False,off_then_ok
f20260909244_gps_degrade,gps_degrade,stuck_then_ok,0.0011247688072888882,0.062452673973516115,0.9345143886591115,0.0019081685600834425,gps_degrade,0.9345143886591115,0.0011247688072888882,0.9969670626326277,0.0019081685600834425,gnss_chain,gnss_chain,0.9969670626326277,False,False,False,off_then_ok
f20260909246_gps_degrade,gps_degrade,stuck_then_ok,4.7203642425160085e-06,0.0006562063932652842,0.9991639484338373,0.00017512480865492492,gps_degrade,0.9991639484338373,4.7203642425160085e-06,0.9998201548271025,0.00017512480865492492,gnss_chain,gnss_chain,0.9998201548271025,True,True,False,off_then_ok
f20260909251_gps_degrade,gps_degrade,stuck_then_ok,0.00021001748538437696,0.009588648092328001,0.989799470648627,0.0004018637736606948,gps_degrade,0.989799470648627,0.00021001748538437696,0.9993881187409549,0.0004018637736606948,gnss_chain,gnss_chain,0.9993881187409549,False,False,False,off_then_ok
f20260909252_gps_degrade,gps_degrade,stuck_then_ok,0.000547657703750674,0.01569420002490663,0.9779482949363701,0.005809847334972586,gps_degrade,0.9779482949363701,0.000547657703750674,0.9936424949612768,0.005809847334972586,gnss_chain,gnss_chain,0.9936424949612768,False,False,False,off_then_ok
f267926232552533_gps_degrade,gps_degrade,no_fix_then_ok,0.008358913990648477,0.01339029436792837,0.9748776522422089,0.003373139399214336,gps_degrade,0.9748776522422089,0.008358913990648477,0.9882679466101373,0.003373139399214336,gnss_chain,gnss_chain,0.9882679466101373,False,False,False,off_then_ok
f272722099923160_gps_degrade,gps_degrade,no_fix_then_ok,0.029784241565803032,0.018171004338054485,0.9446252919456518,0.007419462150490685,gps_degrade,0.9446252919456518,0.029784241565803032,0.9627962962837063,0.007419462150490685,gnss_chain,gnss_chain,0.9627962962837063,False,False,False,off_then_ok
f27414466462551_gps_degrade,gps_degrade,no_fix_then_ok,0.02019307262517426,0.005745266315863383,0.9701467379608346,0.0039149230981277185,gps_degrade,0.9701467379608346,0.02019307262517426,0.975892004276698,0.0039149230981277185,gnss_chain,gnss_chain,0.975892004276698,False,False,False,off_then_ok
