flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,rep,aggregation
f148656514407084_gps_degrade,gps_degrade,no_fix_then_ok,0.028955597555783728,0.02940443294718559,0.9230884023332611,0.018551567163769708,gps_degrade,0.9230884023332611,0.028955597555783728,0.9524928352804467,0.018551567163769708,gnss_chain,gnss_chain,0.9524928352804467,4,stacked
f152849246098291_gps_degrade,gps_degrade,no_fix_then_ok,0.005588650603393318,0.007642048552042804,0.9852161932326277,0.0015531076119361972,gps_degrade,0.9852161932326277,0.005588650603393318,0.9928582417846704,0.0015531076119361972,gnss_chain,gnss_chain,0.9928582417846704,4,stacked
f154051046525415_gps_degrade,gps_degrade,no_fix_then_ok,0.002083190877668173,0.004044222558987518,0.9925668646707211,0.001305721892623305,gps_degrade,0.9925668646707211,0.002083190877668173,0.9966110872297086,0.001305721892623305,gnss_chain,gnss_chain,0.9966110872297086,4,stacked
f157545489308718_gps_degrade,gps_degrade,no_fix_then_ok,0.008409484891028876,0.005319144136449101,0.9843714509338791,0.001899920038642885,gps_degrade,0.9843714509338791,0.008409484891028876,0.9896905950703282,0.001899920038642885,gnss_chain,gnss_chain,0.9896905950703282,4,stacked
f162578072652318_gps_degrade,gps_degrade,no_fix_then_ok,0.0030235107889142305,0.0031383955407138526,0.9926175792465074,0.0012205144238644266,gps_degrade,0.9926175792465074,0.0030235107889142305,0.9957559747872212,0.0012205144238644266,gnss_chain,gnss_chain,0.9957559747872212,4,stacked
f179117136627038_gps_degrade,gps_degrade,no_fix_then_ok,0.022575632496991644,0.07416984407419434,0.8949858006269154,0.008268722801898675,gps_degrade,0.8949858006269154,0.022575632496991644,0.9691556447011097,0.008268722801898675,gnss_chain,gnss_chain,0.9691556447011097,4,stacked
f20260909006_nominal,nominal,none,0.799221735360702,0.17659467311902977,0.01071990469181779,0.013463686828450373,nominal,0.799221735360702,0.799221735360702,0.18731457781084757,0.013463686828450373,nominal,nominal,0.799221735360702,4,stacked
f20260909009_nominal,nominal,none,0.8347855731408292,0.13968142786408705,0.011338405641532531,0.014194593353551279,nominal,0.8347855731408292,0.8347855731408292,0.1510198335056196,0.014194593353551279,nominal,nominal,0.8347855731408292,4,stacked
f20260909012_nominal,nominal,none,0.7053635256176606,0.2567940985379955,0.015797667763096438,0.02204470808124746,nominal,0.7053635256176606,0.7053635256176606,0.27259176630109194,0.02204470808124746,nominal,nominal,0.7053635256176606,4,stacked
f20260909015_nominal,nominal,none,0.9491799442033267,0.032705051864764224,0.0064224708059787035,0.011692533125930289,nominal,0.9491799442033267,0.9491799442033267,0.03912752267074293,0.011692533125930289,nominal,nominal,0.9491799442033267,4,stacked
f20260909016_nominal,nominal,none,0.8185869300061022,0.14436997569654328,0.01218757572173574,0.024855518575618685,nominal,0.8185869300061022,0.8185869300061022,0.156557551418279,0.024855518575618685,nominal,nominal,0.8185869300061022,4,stacked
f20260909017_nominal,nominal,none,0.9427434734396768,0.038591782035527857,0.006918977385318931,0.011745767139476549,nominal,0.9427434734396768,0.9427434734396768,0.045510759420846786,0.011745767139476549,nominal,nominal,0.9427434734396768,4,stacked
f20260909018_nominal,nominal,none,0.9397625954909791,0.034313007879855535,0.007920216516374394,0.01800418011279088,nominal,0.9397625954909791,0.9397625954909791,0.04223322439622993,0.01800418011279088,nominal,nominal,0.9397625954909791,4,stacked
f20260909022_nominal,nominal,none,0.718210718957728,0.24583435551830551,0.014164385787362678,0.021790539736603755,nominal,0.718210718957728,0.718210718957728,0.2599987413056682,0.021790539736603755,nominal,nominal,0.718210718957728,4,stacked
f20260909026_nominal,nominal,none,0.7320565582587013,0.2127308115243847,0.015216116306334978,0.03999651391057904,nominal,0.7320565582587013,0.7320565582587013,0.22794692783071968,0.03999651391057904,nominal,nominal,0.7320565582587013,4,stacked
f20260909031_nominal,nominal,none,0.048328788575825316,0.8714102081485406,0.008267433948848777,0.07199356932678526,spoof,0.8714102081485406,0.048328788575825316,0.8796776420973894,0.07199356932678526,nominal,gnss_chain,0.8796776420973894,4,stacked
f20260909032_nominal,nominal,none,0.616752115273778,0.34206731783117444,0.014645511803837032,0.026535055091210485,nominal,0.616752115273778,0.616752115273778,0.3567128296350115,0.026535055091210485,nominal,nominal,0.616752115273778,4,stacked
f20260909037_nominal,nominal,none,0.6072492684002451,0.3568590219971725,0.014601584957503827,0.021290124645078623,nominal,0.6072492684002451,0.6072492684002451,0.3714606069546763,0.021290124645078623,nominal,nominal,0.6072492684002451,4,stacked
f20260909043_nominal,nominal,none,0.04797960559892088,0.9272464167693361,0.005964852838176517,0.0188091247935665,spoof,0.9272464167693361,0.04797960559892088,0.9332112696075126,0.0188091247935665,nominal,gnss_chain,0.9332112696075126,4,stacked
f20260909044_nominal,nominal,none,0.9039983341154587,0.07528742185147684,0.008537528372097418,0.012176715660967025,nominal,0.9039983341154587,0.9039983341154587,0.08382495022357425,0.012176715660967025,nominal,nominal,0.9039983341154587,4,stacked
f20260909045_nominal,nominal,none,0.6682041807729213,0.27718490757313974,0.017787327791883027,0.03682358386205586,nominal,0.6682041807729213,0.6682041807729213,0.29497223536502276,0.03682358386205586,nominal,nominal,0.6682041807729213,4,stacked
f20260909047_nominal,nominal,none,0.6752732945009512,0.2927207310049114,0.014530200021617095,0.01747577447252031,nominal,0.6752732945009512,0.6752732945009512,0.3072509310265285,0.01747577447252031,nominal,nominal,0.6752732945009512,4,stacked
f20260909049_nominal,nominal,none,0.4300149651648128,0.5114572066683212,0.015963368475556947,0.04256445969130895,spoof,0.5114572066683212,0.4300149651648128,0.5274205751438781,0.04256445969130895,nominal,gnss_chain,0.5274205751438781,4,stacked
f20260909052_nominal,nominal,none,0.9536696746670481,0.02910561329409878,0.006380748571560355,0.010843963467292746,nominal,0.9536696746670481,0.9536696746670481,0.035486361865659136,0.010843963467292746,nominal,nominal,0.9536696746670481,4,stacked
f20260909054_nominal,nominal,none,0.6163821022135398,0.3480270983381697,0.017417690691571716,0.018173108756718747,nominal,0.6163821022135398,0.6163821022135398,0.3654447890297414,0.018173108756718747,nominal,nominal,0.6163821022135398,4,stacked
f20260909058_nominal,nominal,none,0.730346990121571,0.2015862323790421,0.016242289218511903,0.051824488280874936,nominal,0.730346990121571,0.730346990121571,0.217828521597554,0.051824488280874936,nominal,nominal,0.730346990121571,4,stacked
f20260909100_spoof,spoof,drift_incoherent,0.12446946103676705,0.8447442105698505,0.011774522536336611,0.01901180585704597,spoof,0.8447442105698505,0.12446946103676705,0.8565187331061871,0.01901180585704597,gnss_chain,gnss_chain,0.8565187331061871,4,stacked
f20260909110_spoof,spoof,drift_coherent,0.4837724272522752,0.46458936593390243,0.02361397228307541,0.028024234530746945,nominal,0.4837724272522752,0.4837724272522752,0.48820333821697787,0.028024234530746945,gnss_chain,gnss_chain,0.48820333821697787,4,stacked
f20260909113_spoof,spoof,jump,0.15496677961742775,0.7950820764602464,0.03977476590739092,0.010176378014934942,spoof,0.7950820764602464,0.15496677961742775,0.8348568423676374,0.010176378014934942,gnss_chain,gnss_chain,0.8348568423676374,4,stacked
f20260909114_spoof,spoof,drift_incoherent,0.009335363785838834,0.9850587639711553,0.002032715870699537,0.003573156372306344,spoof,0.9850587639711553,0.009335363785838834,0.9870914798418549,0.003573156372306344,gnss_chain,gnss_chain,0.9870914798418549,4,stacked
f20260909115_spoof,spoof,jump,0.11020050610548554,0.8338198097123155,0.04672519479996513,0.009254489382233807,spoof,0.8338198097123155,0.11020050610548554,0.8805450045122807,0.009254489382233807,gnss_chain,gnss_chain,0.8805450045122807,4,stacked
f20260909116_spoof,spoof,drift_coherent,0.3469200160176389,0.5390376363461697,0.02438484685265159,0.0896575007835397,spoof,0.5390376363461697,0.3469200160176389,0.5634224831988214,0.0896575007835397,gnss_chain,gnss_chain,0.5634224831988214,4,stacked
f20260909120_spoof,spoof,jump,0.28462094111128344,0.6716883506331246,0.026847063000581716,0.016843645255010323,spoof,0.6716883506331246,0.28462094111128344,0.6985354136337063,0.016843645255010323,gnss_chain,gnss_chain,0.6985354136337063,4,stacked
f20260909121_spoof,spoof,drift_coherent,0.2651897551590356,0.625935278115026,0.027525505167168902,0.08134946155876947,spoof,0.625935278115026,0.2651897551590356,0.6534607832821949,0.08134946155876947,gnss_chain,gnss_chain,0.6534607832821949,4,stacked
f20260909127_spoof,spoof,jump,0.06769200008691376,0.8359745210395503,0.07798121683291938,0.018352262040616553,spoof,0.8359745210395503,0.06769200008691376,0.9139557378724696,0.018352262040616553,gnss_chain,gnss_chain,0.9139557378724696,4,stacked
f20260909138_spoof,spoof,jump,0.20244785979290494,0.7422217073088099,0.0371590066481004,0.01817142625018469,spoof,0.7422217073088099,0.20244785979290494,0.7793807139569102,0.01817142625018469,gnss_chain,gnss_chain,0.7793807139569102,4,stacked
f20260909140_spoof,spoof,drift_incoherent,0.0768817224985586,0.9017185139661846,0.01055425534288802,0.010845508192368732,spoof,0.9017185139661846,0.0768817224985586,0.9122727693090726,0.010845508192368732,gnss_chain,gnss_chain,0.9122727693090726,4,stacked
f20260909143_spoof,spoof,drift_coherent,0.7361931114124143,0.19489257591931242,0.021172958300143936,0.04774135436812934,nominal,0.7361931114124143,0.7361931114124143,0.21606553421945635,0.04774135436812934,gnss_chain,nominal,0.7361931114124143,4,stacked
f20260909144_spoof,spoof,drift_coherent,0.11446981820946237,0.8474780377753414,0.011622476817840868,0.02642966719735529,spoof,0.8474780377753414,0.11446981820946237,0.8591005145931823,0.02642966719735529,gnss_chain,gnss_chain,0.8591005145931823,4,stacked
f20260909146_spoof,spoof,jump,0.15228339927613663,0.7852699328395535,0.046947086349947716,0.015499581534362265,spoof,0.7852699328395535,0.15228339927613663,0.8322170191895012,0.015499581534362265,gnss_chain,gnss_chain,0.8322170191895012,4,stacked
f20260909150_spoof,spoof,drift_coherent,0.7234078836683464,0.23449936046557784,0.01573669255660642,0.026356063309469272,nominal,0.7234078836683464,0.7234078836683464,0.25023605302218427,0.026356063309469272,gnss_chain,nominal,0.7234078836683464,4,stacked
f20260909151_spoof,spoof,drift_incoherent,0.058416604714488514,0.7809694807430969,0.13826614946790947,0.022347765074504984,spoof,0.7809694807430969,0.058416604714488514,0.9192356302110064,0.022347765074504984,gnss_chain,gnss_chain,0.9192356302110064,4,stacked
f20260909152_spoof,spoof,drift_incoherent,0.1290918980569163,0.8053026992439039,0.04984580709839911,0.01575959560078076,spoof,0.8053026992439039,0.1290918980569163,0.855148506342303,0.01575959560078076,gnss_chain,gnss_chain,0.855148506342303,4,stacked
f20260909154_spoof,spoof,drift_coherent,0.4565878367691122,0.49168648430296363,0.019927850664650602,0.03179782826327358,spoof,0.49168648430296363,0.4565878367691122,0.5116143349676142,0.03179782826327358,gnss_chain,gnss_chain,0.5116143349676142,4,stacked
f20260909156_spoof,spoof,jump,0.14280030767374563,0.7945362564098333,0.04438600879595925,0.018277427120461872,spoof,0.7945362564098333,0.14280030767374563,0.8389222652057925,0.018277427120461872,gnss_chain,gnss_chain,0.8389222652057925,4,stacked
f20260909157_spoof,spoof,drift_incoherent,0.0826007153338973,0.8229637326971245,0.08123616993777653,0.013199382031201462,spoof,0.8229637326971245,0.0826007153338973,0.904199902634901,0.013199382031201462,gnss_chain,gnss_chain,0.904199902634901,4,stacked
f20260909203_gps_degrade,gps_degrade,off_then_ok,0.0046536352657586206,0.000872333683525203,0.9936880561772188,0.0007859748734974542,gps_degrade,0.9936880561772188,0.0046536352657586206,0.994560389860744,0.0007859748734974542,gnss_chain,gnss_chain,0.994560389860744,4,stacked
f20260909216_gps_degrade,gps_degrade,off_then_ok,0.012658778466293763,0.01369249833828581,0.9696030083486852,0.004045714846735231,gps_degrade,0.9696030083486852,0.012658778466293763,0.983295506686971,0.004045714846735231,gnss_chain,gnss_chain,0.983295506686971,4,stacked
f20260909218_gps_degrade,gps_degrade,off_then_ok,0.0006670379675610294,0.0020437651626959,0.9950911362801595,0.0021980605895834805,gps_degrade,0.9950911362801595,0.0006670379675610294,0.9971349014428554,0.0021980605895834805,gnss_chain,gnss_chain,0.9971349014428554,4,stacked
f20260909225_gps_degrade,gps_degrade,off_then_ok,0.011363284810322016,0.0031910186229037697,0.9822091813408059,0.003236515225968185,gps_degrade,0.9822091813408059,0.011363284810322016,0.9854001999637096,0.003236515225968185,gnss_chain,gnss_chain,0.9854001999637096,4,stacked
f20260909226_gps_degrade,gps_degrade,stuck_then_ok,2.1942008494049144e-05,0.00017897829074122376,0.9997741152222628,2.496447850203628e-05,gps_degrade,0.9997741152222628,2.1942008494049144e-05,0.999953093513004,2.496447850203628e-05,gnss_chain,gnss_chain,0.999953093513004,4,stacked
