flight_id,mahal,iso
f137476638112559_gps_degrade,23.34864150831522,0.5069095073116519
f148656514407084_gps_degrade,18.808920731880885,0.4695918751639187
f154051046525415_gps_degrade,19.043533972751227,0.4982198559025354
f157545489308718_gps_degrade,21.566836621585168,0.5141691314989418
f162578072652318_gps_degrade,20.497189687825998,0.5257258917570252
f164363336037972_gps_degrade,19.463224101183524,0.5076330479236701
f20260909000_nominal,4.237728274426907,0.35475557644845074
f20260909004_nominal,8.367269963954643,0.37695390035134474
f20260909005_nominal,10.16566701036232,0.37281163242824056
f20260909007_nominal,7.0046342045479175,0.35341586006244907
f20260909017_nominal,12.216676093691015,0.39127384409148575
f20260909021_nominal,4.865191570732184,0.38832811289465513
f20260909023_nominal,20.721453966062494,0.38725039978202347
f20260909024_nominal,13.400309004819817,0.39578209922236224
f20260909025_nominal,4.775147655923613,0.3629369815400048
f20260909026_nominal,4.78395263694314,0.3543960102603235
f20260909028_nominal,5.070315796748911,0.3487531647599974
f20260909032_nominal,5.042581985581775,0.36560054323323465
f20260909033_nominal,2.9012510743970403,0.34619249157351184
f20260909040_nominal,3.761687495084811,0.3530547610049554
f20260909045_nominal,5.745795867741298,0.35091788678362756
f20260909046_nominal,8.545822465211849,0.39164841518933846
f20260909048_nominal,3.429559060237916,0.3547012880171828
f20260909050_nominal,5.691809853796845,0.35610956179723946
f20260909056_nominal,6.01076683598539,0.35287382567282205
f20260909059_nominal,7.480319982650749,0.3681448388781579
f20260909100_spoof,8576095855104269.0,0.3885443009635969
f20260909102_spoof,6.295144110727204,0.3576044089613088
f20260909107_spoof,11.786811933997415,0.40330053856405124
f20260909108_spoof,577.9890973390644,0.5224469122581614
f20260909115_spoof,10.137264003915485,0.4288316344008004
f20260909118_spoof,44.678799489807375,0.4918878003597678
f20260909120_spoof,4.882150605737756,0.38504508131204157
f20260909124_spoof,5.398368211208605,0.3809226284588685
f20260909126_spoof,6.667413680436412,0.39719697049546393
f20260909127_spoof,13.378171152073543,0.4358424147734629
f20260909130_spoof,50.81725176082784,0.5028500514145018
f20260909131_spoof,4.209662830793345,0.3667394490565107
f20260909136_spoof,7.740101404447332,0.4181665821913469
f20260909137_spoof,6.723277974219533,0.3871911934960098
f20260909138_spoof,5.07734553442794,0.3829559313521473
f20260909139_spoof,71.97587751604512,0.4373893563189175
f20260909143_spoof,3.8400725822824366,0.35333538324368385
f20260909147_spoof,7.352011865946837,0.3668898918760446
f20260909148_spoof,8.167779081575201,0.3930449561057408
f20260909149_spoof,15.649478636934846,0.4223990691997965
f20260909221_gps_degrade,16.934283401187248,0.4580541334924898
f20260909222_gps_degrade,13.248287672964384,0.4513089760698909
f20260909226_gps_degrade,22.769423494254212,0.5128128414942462
f20260909228_gps_degrade,23.81788125471313,0.5549889055760072
f20260909235_gps_degrade,54.78642646095269,0.5447324759974769
f20260909238_gps_degrade,26.4068817698454,0.5223836392252375
f20260909239_gps_degrade,86.96967059700657,0.5790523668565941
f20260909258_gps_degrade,10.693283053701506,0.4412859448901276
f20260909305_sensor_fault,22.505188782816838,0.5098180442780218
f20260909311_sensor_fault,31.379255059895673,0.5045487611225872
f20260909313_sensor_fault,18.284583541954817,0.41171298208858076
f20260909315_sensor_fault,18.014611230302496,0.4772395119002962
f20260909316_sensor_fault,18.919496289204805,0.5099302542083308
f20260909321_sensor_fault,28.544472345535606,0.4932105399228632
f20260909324_sensor_fault,18.727219900922627,0.4617081633349666
f20260909325_sensor_fault,13.467285928307858,0.4711444275936595
f20260909330_sensor_fault,15.516307389558834,0.4226639493936427
f20260909331_sensor_fault,19.64378056050103,0.43077837969367067
f20260909332_sensor_fault,9.68636935794816,0.41710525878672355
f20260909333_sensor_fault,18.424666401977735,0.42673212489925205
f20260909334_sensor_fault,23.67593034998211,0.478514572816886
f20260909335_sensor_fault,15.603596507082457,0.44747505397582166
f20260909336_sensor_fault,16.600571765388572,0.4318991584810816
f20260909343_sensor_fault,31.63843954278949,0.5042872169800805
f20260909344_sensor_fault,44.11581143417816,0.5100456439921363
f20260909346_sensor_fault,16.826626646288343,0.44669942910746896
f20260909347_sensor_fault,17.321998240418946,0.4897985076098005
f20260909356_sensor_fault,16.229352058050313,0.42842380224357063
f210080082905703_gps_degrade,31.7350316471359,0.5076615260106634
f36042457135056_gps_degrade,20.49845475819861,0.4964907932667267
f52087898353843_gps_degrade,43.626633174511326,0.573104389437767
f80546156924787_gps_degrade,29.466408518860963,0.5255138424436747
f89695495040802_gps_degrade,24.345671800098177,0.4942954304682366
