flight_id,mahal,iso
f137476638112559_gps_degrade,22.639901722279447,0.4839391424231221
f148656514407084_gps_degrade,19.206155332063304,0.47530847456887804
f154051046525415_gps_degrade,17.196853492022587,0.512143224200794
f157545489308718_gps_degrade,23.846510626298706,0.5035680420492971
f162578072652318_gps_degrade,21.75771984815583,0.5148023798371929
f164363336037972_gps_degrade,26.98939823835006,0.5194974926494982
f20260909000_nominal,4.936515175966956,0.35920777129003795
f20260909004_nominal,10.971004165183219,0.38576872127038203
f20260909005_nominal,8.561689064598148,0.3683198065210207
f20260909007_nominal,12.360860790717874,0.3687652254738079
f20260909017_nominal,8.55884015980774,0.38673431911234724
f20260909021_nominal,10.595714689500296,0.3964244438829708
f20260909023_nominal,8.434196364703517,0.37600810137523555
f20260909024_nominal,10.60509417077315,0.4022281173539594
f20260909025_nominal,6.634890203707814,0.3731758828879088
f20260909026_nominal,7.246341218628893,0.369583918548707
f20260909028_nominal,6.725094887647706,0.362872842511943
f20260909032_nominal,8.864363035706006,0.3804176266730741
f20260909033_nominal,3.8617919261618168,0.36126141135997997
f20260909040_nominal,5.163453690323236,0.3629330662763184
f20260909045_nominal,13.710859330163562,0.37399814612038274
f20260909046_nominal,9.712336643758894,0.4037744333686731
f20260909048_nominal,6.068991560595986,0.36528337343650735
f20260909050_nominal,8.479552983624197,0.3749024194027334
f20260909056_nominal,7.669824853890519,0.3587948280269356
f20260909059_nominal,9.80982569987747,0.3720267319916992
f20260909100_spoof,9.153452487642982,0.4163808692005927
f20260909102_spoof,7.637055876170233,0.3727396895638435
f20260909107_spoof,12.362851103290046,0.4103253281834219
f20260909108_spoof,560.7228839432463,0.5321144906998192
f20260909115_spoof,578.5234302486928,0.530928444349344
f20260909118_spoof,51.525065158625125,0.5015612015234687
f20260909120_spoof,21.94323006266698,0.4420380646421096
f20260909124_spoof,9.650723678492414,0.4287361739887082
f20260909126_spoof,44.16231851217884,0.489632067886302
f20260909127_spoof,1816.662130683533,0.5418636851723075
f20260909130_spoof,43.602904709401436,0.5080209673884623
f20260909131_spoof,19.577340649695095,0.4432671918590631
f20260909136_spoof,85.1528775804307,0.5321958992542414
f20260909137_spoof,25.154513078105882,0.467985124175325
f20260909138_spoof,27.857972228133296,0.4375979760841661
f20260909139_spoof,59.159824752647935,0.498732419556239
f20260909143_spoof,8.90986731925676,0.3841000940562205
f20260909147_spoof,10.342518166771352,0.37694337422607144
f20260909148_spoof,56.120514835308754,0.4606161042330687
f20260909149_spoof,8.809075540110678,0.41244080684128315
f20260909206_gps_degrade,18.443071498899986,0.5047377258600009
f20260909209_gps_degrade,17.74496471764491,0.4870113108308583
f20260909212_gps_degrade,16.824028665251415,0.5061816826749204
f20260909214_gps_degrade,18.252146759640958,0.5181483416495918
f20260909216_gps_degrade,32.118017746703295,0.4735914895267886
f20260909218_gps_degrade,18.363912370347027,0.4939817630456611
f20260909219_gps_degrade,14.056799995656824,0.44474456626905773
f20260909220_gps_degrade,12.540851047251452,0.4792552344054855
f20260909232_gps_degrade,58.39141504940943,0.48468829894981014
f20260909233_gps_degrade,17.60240716952362,0.4689660218345906
f20260909254_gps_degrade,16.776120783064982,0.4858363688906769
f20260909255_gps_degrade,13.517847109969706,0.45785512321766614
f20260909305_sensor_fault,29.48842846114045,0.5204150533433369
f20260909311_sensor_fault,38.444902596232495,0.5013444452907625
f20260909313_sensor_fault,16.613711811627905,0.4230307120309134
f20260909315_sensor_fault,25.992790351358682,0.5000580794173757
f20260909316_sensor_fault,71.1177608236096,0.5360108257824882
f20260909321_sensor_fault,34.8489229535182,0.503344009333522
f20260909324_sensor_fault,23.81185085650381,0.454385874691861
f20260909325_sensor_fault,17.608387046788,0.4841259939282039
f20260909330_sensor_fault,16.68700491049922,0.4184899542358887
f20260909331_sensor_fault,19.15609671335513,0.4374060570580664
f20260909332_sensor_fault,12.011148221610066,0.43697990203768683
f20260909333_sensor_fault,28.50457528343229,0.451752401874458
f20260909334_sensor_fault,24.271570071868776,0.4637238143187488
f20260909335_sensor_fault,22.917900431004906,0.4486515452789253
f20260909336_sensor_fault,16.98032578574529,0.4208876213189957
f20260909343_sensor_fault,42.24005350151758,0.5160981701545477
f20260909344_sensor_fault,46.81125021884955,0.5184813204284221
f20260909346_sensor_fault,21.450662754175323,0.4535966618559168
f20260909347_sensor_fault,18.113789021068897,0.49362176462520624
f20260909356_sensor_fault,18.713510869111634,0.4306884934617666
f267926232552533_gps_degrade,18.553797832201244,0.4798713793292438
f80546156924787_gps_degrade,23.986930856464028,0.5142325172237446
