flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,rep,aggregation
f115936881981907_gps_degrade,gps_degrade,no_fix_then_ok,0.007328654462462534,0.10843397599382744,0.8693166414826722,0.01492072806103759,gps_degrade,0.8693166414826722,0.007328654462462534,0.9777506174764996,0.01492072806103759,gnss_chain,gnss_chain,0.9777506174764996,1,rule
f152849246098291_gps_degrade,gps_degrade,no_fix_then_ok,0.001137778544617962,0.40485112973752463,0.5878528327121344,0.006158259005722971,gps_degrade,0.5878528327121344,0.001137778544617962,0.992703962449659,0.006158259005722971,gnss_chain,gnss_chain,0.992703962449659,1,rule
f153363458695622_gps_degrade,gps_degrade,no_fix_then_ok,0.0006213166997055196,0.3040195729081406,0.6870577039363618,0.008301406455792028,gps_degrade,0.6870577039363618,0.0006213166997055196,0.9910772768445024,0.008301406455792028,gnss_chain,gnss_chain,0.9910772768445024,1,rule
f157545489308718_gps_degrade,gps_degrade,no_fix_then_ok,0.0013957987957057593,0.453893333354939,0.5407207624290838,0.003990105420271349,gps_degrade,0.5407207624290838,0.0013957987957057593,0.9946140957840228,0.003990105420271349,gnss_chain,gnss_chain,0.9946140957840228,1,rule
f164363336037972_gps_degrade,gps_degrade,no_fix_then_ok,0.0008593040553215724,0.31228452101815335,0.6715780838890723,0.015278091037452817,gps_degrade,0.6715780838890723,0.0008593040553215724,0.9838626049072257,0.015278091037452817,gnss_chain,gnss_chain,0.9838626049072257,1,rule
f20260909003_nominal,nominal,none,0.3322148459807704,0.6309794852176348,0.005816575946163989,0.030989092855430833,spoof,0.6309794852176348,0.3322148459807704,0.6367960611637988,0.030989092855430833,nominal,gnss_chain,0.6367960611637988,1,rule
f20260909007_nominal,nominal,none,0.6237165316813627,0.3520483471574224,0.004397354327468455,0.019837766833746592,nominal,0.6237165316813627,0.6237165316813627,0.35644570148489085,0.019837766833746592,nominal,nominal,0.6237165316813627,1,rule
f20260909010_nominal,nominal,none,0.7771448559250766,0.20387480528255317,0.004342626745517409,0.014637712046852781,nominal,0.7771448559250766,0.7771448559250766,0.20821743202807058,0.014637712046852781,nominal,nominal,0.7771448559250766,1,rule
f20260909015_nominal,nominal,none,0.21391397375642762,0.7727063020823564,0.003383235295483552,0.009996488865732464,spoof,0.7727063020823564,0.21391397375642762,0.7760895373778399,0.009996488865732464,nominal,gnss_chain,0.7760895373778399,1,rule
f20260909020_nominal,nominal,none,0.7403631842312227,0.22467927575641217,0.004280259065744606,0.030677280946620585,nominal,0.7403631842312227,0.7403631842312227,0.22895953482215678,0.030677280946620585,nominal,nominal,0.7403631842312227,1,rule
f20260909030_nominal,nominal,none,0.6370815315954649,0.34017975834905645,0.0050590549024795055,0.017679655152999133,nominal,0.6370815315954649,0.6370815315954649,0.34523881325153594,0.017679655152999133,nominal,nominal,0.6370815315954649,1,rule
