flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,rep,aggregation
f105048958709988_gps_degrade,gps_degrade,no_fix_then_ok,0.3932943430939031,0.5643617321152657,0.011740700607447963,0.03060322418338309,spoof,0.5643617321152657,0.3932943430939031,0.5761024327227137,0.03060322418338309,gnss_chain,gnss_chain,0.5761024327227137,2,rule
f152849246098291_gps_degrade,gps_degrade,no_fix_then_ok,0.0038280681655522503,0.21749494965230667,0.7610286314615179,0.017648350720623138,gps_degrade,0.7610286314615179,0.0038280681655522503,0.9785235811138245,0.017648350720623138,gnss_chain,gnss_chain,0.9785235811138245,2,rule
f154051046525415_gps_degrade,gps_degrade,no_fix_then_ok,0.000986468758852502,0.2531226900427448,0.7297438320472048,0.016147009151197957,gps_degrade,0.7297438320472048,0.000986468758852502,0.9828665220899496,0.016147009151197957,gnss_chain,gnss_chain,0.9828665220899496,2,rule
f20260909005_nominal,nominal,none,0.29659101753133404,0.6686959606498688,0.006825502159307655,0.02788751965948943,spoof,0.6686959606498688,0.29659101753133404,0.6755214628091765,0.02788751965948943,nominal,gnss_chain,0.6755214628091765,2,rule
f20260909006_nominal,nominal,none,0.8769222643985923,0.1010422516057115,0.003761023599354296,0.01827446039634185,nominal,0.8769222643985923,0.8769222643985923,0.10480327520506579,0.01827446039634185,nominal,nominal,0.8769222643985923,2,rule
f20260909011_nominal,nominal,none,0.475786068087545,0.49749641676144324,0.006122834935073549,0.020594680215938233,spoof,0.49749641676144324,0.475786068087545,0.5036192516965168,0.020594680215938233,nominal,gnss_chain,0.5036192516965168,2,rule
f20260909016_nominal,nominal,none,0.49489711028393557,0.48400047708580274,0.0054748438293619325,0.015627568800899605,nominal,0.49489711028393557,0.49489711028393557,0.48947532091516466,0.015627568800899605,nominal,nominal,0.49489711028393557,2,rule
f20260909025_nominal,nominal,none,0.6234453940403946,0.34549397701979345,0.005068948027437279,0.025991680912374714,nominal,0.6234453940403946,0.6234453940403946,0.35056292504723074,0.025991680912374714,nominal,nominal,0.6234453940403946,2,rule
f20260909027_nominal,nominal,none,0.7875191740905533,0.18987498320887464,0.004419208276005544,0.01818663442456664,nominal,0.7875191740905533,0.7875191740905533,0.19429419148488017,0.01818663442456664,nominal,nominal,0.7875191740905533,2,rule
f20260909028_nominal,nominal,none,0.46325052382978166,0.479997892085252,0.005122665209024398,0.05162891887594203,spoof,0.479997892085252,0.46325052382978166,0.4851205572942764,0.05162891887594203,nominal,gnss_chain,0.4851205572942764,2,rule
f20260909030_nominal,nominal,none,0.5728453981401628,0.39507150019732046,0.006395930451736696,0.025687171210780117,nominal,0.5728453981401628,0.5728453981401628,0.40146743064905716,0.025687171210780117,nominal,nominal,0.5728453981401628,2,rule
f20260909033_nominal,nominal,none,0.5873538238871381,0.389214155037042,0.005014420351494483,0.018417600724325637,nominal,0.5873538238871381,0.5873538238871381,0.39422857538853645,0.018417600724325637,nominal,nominal,0.5873538238871381,2,rule
f20260909035_nominal,nominal,none,0.5621499118502389,0.39982355480173515,0.005206293606496109,0.03282023974152969,nominal,0.5621499118502389,0.5621499118502389,0.40502984840823125,0.03282023974152969,nominal,nominal,0.5621499118502389,2,rule
f20260909036_nominal,nominal,none,0.6252620524657151,0.3435634952309726,0.006666512118913215,0.02450794018439909,nominal,0.6252620524657151,0.6252620524657151,0.35023000734988585,0.02450794018439909,nominal,nominal,0.6252620524657151,2,rule
