flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,gate_mahal,gate_iso,gate_gaprule,held_out_subtype
f20260909103_spoof,spoof,drift_incoherent,0.20550099671515723,0.6853182713672059,0.059063354234467715,0.05011737768316922,spoof,0.6853182713672059,0.20550099671515723,0.7443816256016736,0.05011737768316922,gnss_chain,gnss_chain,0.7443816256016736,False,False,False,drift_coherent
f20260909104_spoof,spoof,jump,0.29500422198312215,0.6553762645003904,0.017030016156611306,0.032589497359876145,spoof,0.6553762645003904,0.29500422198312215,0.6724062806570017,0.032589497359876145,gnss_chain,gnss_chain,0.6724062806570017,False,False,False,drift_coherent
f20260909109_spoof,spoof,jump,0.029362373108011767,0.9347295190603674,0.026688330985613185,0.00921977684600764,spoof,0.9347295190603674,0.029362373108011767,0.9614178500459806,0.00921977684600764,gnss_chain,gnss_chain,0.9614178500459806,False,False,False,drift_coherent
f20260909111_spoof,spoof,drift_incoherent,0.8762448408606943,0.011191657223476377,0.03532656045112847,0.07723694146470078,nominal,0.8762448408606943,0.8762448408606943,0.046518217674604845,0.07723694146470078,gnss_chain,nominal,0.8762448408606943,False,False,False,drift_coherent
f20260909120_spoof,spoof,jump,0.4068282600810446,0.4831012993116347,0.056759798877959185,0.05331064172936166,spoof,0.4831012993116347,0.4068282600810446,0.5398610981895939,0.05331064172936166,gnss_chain,gnss_chain,0.5398610981895939,False,False,False,drift_coherent
f20260909122_spoof,spoof,jump,0.017164214854826332,0.9568097622651996,0.01836386420722174,0.00766215867275237,spoof,0.9568097622651996,0.017164214854826332,0.9751736264724213,0.00766215867275237,gnss_chain,gnss_chain,0.9751736264724213,False,False,False,drift_coherent
f20260909124_spoof,spoof,jump,0.4592517852500359,0.4228084535761233,0.0587848382134295,0.05915492296041137,nominal,0.4592517852500359,0.4592517852500359,0.4815932917895528,0.05915492296041137,gnss_chain,gnss_chain,0.4815932917895528,False,False,False,drift_coherent
f20260909126_spoof,spoof,jump,0.06226431377845225,0.8689685798514604,0.04851402630965496,0.02025308006043247,spoof,0.8689685798514604,0.06226431377845225,0.9174826061611153,0.02025308006043247,gnss_chain,gnss_chain,0.9174826061611153,False,False,False,drift_coherent
f20260909137_spoof,spoof,jump,0.2013265799898723,0.7069516953768962,0.05294643882037599,0.0387752858128556,spoof,0.7069516953768962,0.2013265799898723,0.7598981341972721,0.0387752858128556,gnss_chain,gnss_chain,0.7598981341972721,False,False,False,drift_coherent
f20260909139_spoof,spoof,jump,0.13134021378452204,0.794350736412088,0.03975274292149844,0.03455630688189157,spoof,0.794350736412088,0.13134021378452204,0.8341034793335864,0.03455630688189157,gnss_chain,gnss_chain,0.8341034793335864,False,False,False,drift_coherent
f20260909146_spoof,spoof,jump,0.17748562591546393,0.69155831135412,0.09290059038046466,0.038055472349951276,spoof,0.69155831135412,0.17748562591546393,0.7844589017345847,0.038055472349951276,gnss_chain,gnss_chain,0.7844589017345847,False,False,False,drift_coherent
f20260909149_spoof,spoof,drift_incoherent,0.02990521144058175,0.9502219703841367,0.011652213465213857,0.008220604710067615,spoof,0.9502219703841367,0.02990521144058175,0.9618741838493505,0.008220604710067615,gnss_chain,gnss_chain,0.9618741838493505,False,False,False,drift_coherent
f20260909151_spoof,spoof,drift_incoherent,0.06894894861780436,0.7679425089085076,0.1371244085925439,0.02598413388114424,spoof,0.7679425089085076,0.06894894861780436,0.9050669175010515,0.02598413388114424,gnss_chain,gnss_chain,0.9050669175010515,False,False,False,drift_coherent
f20260909152_spoof,spoof,drift_incoherent,0.03227237474950508,0.9176722950932155,0.02748658111406802,0.02256874904321144,spoof,0.9176722950932155,0.03227237474950508,0.9451588762072834,0.02256874904321144,gnss_chain,gnss_chain,0.9451588762072834,False,False,False,drift_coherent
f20260909158_spoof,spoof,drift_incoherent,0.10757380415768608,0.8551823235838205,0.02004966221703021,0.017194210041463164,spoof,0.8551823235838205,0.10757380415768608,0.8752319858008507,0.017194210041463164,gnss_chain,gnss_chain,0.8752319858008507,False,False,False,drift_coherent
