coverage,risk,rep,aggregation
0.425,0.05882352941176472,3,stacked_probs_only
0.4375,0.05714285714285716,3,stacked_probs_only
0.45,0.05555555555555558,3,stacked_probs_only
0.4625,0.05405405405405406,3,stacked_probs_only
0.475,0.052631578947368474,3,stacked_probs_only
0.4875,0.05128205128205132,3,stacked_probs_only
0.5,0.050000000000000044,3,stacked_probs_only
0.5125,0.04878048780487809,3,stacked_probs_only
0.525,0.04761904761904767,3,stacked_probs_only
0.5375,0.046511627906976716,3,stacked_probs_only
0.55,0.045454545454545414,3,stacked_probs_only
0.5625,0.0444444444444444,3,stacked_probs_only
0.575,0.04347826086956519,3,stacked_probs_only
0.5875,0.04255319148936165,3,stacked_probs_only
0.6,0.04166666666666663,3,stacked_probs_only
0.6125,0.04081632653061229,3,stacked_probs_only
0.625,0.040000000000000036,3,stacked_probs_only
0.6375,0.039215686274509776,3,stacked_probs_only
0.65,0.038461538461538436,3,stacked_probs_only
0.6625,0.037735849056603765,3,stacked_probs_only
0.675,0.03703703703703709,3,stacked_probs_only
0.6875,0.036363636363636376,3,stacked_probs_only
0.7,0.0357142857142857,3,stacked_probs_only
0.7125,0.052631578947368474,3,stacked_probs_only
0.725,0.051724137931034475,3,stacked_probs_only
0.7375,0.06779661016949157,3,stacked_probs_only
0.75,0.06666666666666665,3,stacked_probs_only
0.7625,0.06557377049180324,3,stacked_probs_only
0.775,0.06451612903225812,3,stacked_probs_only
0.7875,0.06349206349206349,3,stacked_probs_only
0.8,0.078125,3,stacked_probs_only
0.8125,0.07692307692307687,3,stacked_probs_only
0.825,0.0757575757575758,3,stacked_probs_only
0.8375,0.08955223880597019,3,stacked_probs_only
0.85,0.1029411764705882,3,stacked_probs_only
0.8625,0.10144927536231885,3,stacked_probs_only
0.875,0.09999999999999998,3,stacked_probs_only
0.8875,0.11267605633802813,3,stacked_probs_only
0.9,0.125,3,stacked_probs_only
0.9125,0.12328767123287676,3,stacked_probs_only
0.925,0.1216216216216216,3,stacked_probs_only
0.9375,0.12,3,stacked_probs_only
0.95,0.11842105263157898,3,stacked_probs_only
0.9625,0.11688311688311692,3,stacked_probs_only
0.975,0.11538461538461542,3,stacked_probs_only
0.9875,0.11392405063291144,3,stacked_probs_only
1.0,0.11250000000000004,3,stacked_probs_only
0.0125,0.0,3,stacked_raw_only
0.025,0.0,3,stacked_raw_only
0.0375,0.0,3,stacked_raw_only
0.05,0.0,3,stacked_raw_only
0.0625,0.0,3,stacked_raw_only
0.075,0.0,3,stacked_raw_only
0.0875,0.0,3,stacked_raw_only
0.1,0.0,3,stacked_raw_only
0.1125,0.0,3,stacked_raw_only
0.125,0.0,3,stacked_raw_only
0.1375,0.0,3,stacked_raw_only
0.15,0.0,3,stacked_raw_only
0.1625,0.0,3,stacked_raw_only
0.175,0.0,3,stacked_raw_only
0.1875,0.0,3,stacked_raw_only
0.2,0.0,3,stacked_raw_only
0.2125,0.0,3,stacked_raw_only
0.225,0.0,3,stacked_raw_only
0.2375,0.0,3,stacked_raw_only
0.25,0.0,3,stacked_raw_only
0.2625,0.0,3,stacked_raw_only
0.275,0.0,3,stacked_raw_only
0.2875,0.0,3,stacked_raw_only
0.3,0.0,3,stacked_raw_only
0.3125,0.0,3,stacked_raw_only
0.325,0.0,3,stacked_raw_only
0.3375,0.0,3,stacked_raw_only
0.35,0.0,3,stacked_raw_only
0.3625,0.0,3,stacked_raw_only
0.375,0.0,3,stacked_raw_only
0.3875,0.0,3,stacked_raw_only
0.4,0.0,3,stacked_raw_only
0.4125,0.0,3,stacked_raw_only
0.425,0.0,3,stacked_raw_only
0.4375,0.0,3,stacked_raw_only
0.45,0.0,3,stacked_raw_only
0.4625,0.0,3,stacked_raw_only
0.475,0.0,3,stacked_raw_only
0.4875,0.02564102564102566,3,stacked_raw_only
0.5,0.025000000000000022,3,stacked_raw_only
0.5125,0.024390243902439046,3,stacked_raw_only
0.525,0.023809523809523836,3,stacked_raw_only
0.5375,0.023255813953488413,3,stacked_raw_only
0.55,0.022727272727272707,3,stacked_raw_only
0.5625,0.022222222222222254,3,stacked_raw_only
0.575,0.04347826086956519,3,stacked_raw_only
0.5875,0.06382978723404253,3,stacked_raw_only
0.6,0.0625,3,stacked_raw_only
0.6125,0.061224489795918324,3,stacked_raw_only
0.625,0.06000000000000005,3,stacked_raw_only
0.6375,0.05882352941176472,3,stacked_raw_only
0.65,0.05769230769230771,3,stacked_raw_only
0.6625,0.05660377358490565,3,stacked_raw_only
0.675,0.05555555555555558,3,stacked_raw_only
0.6875,0.054545454545454564,3,stacked_raw_only
0.7,0.0714285714285714,3,stacked_raw_only
0.7125,0.07017543859649122,3,stacked_raw_only
0.725,0.06896551724137934,3,stacked_raw_only
0.7375,0.06779661016949157,3,stacked_raw_only
0.75,0.08333333333333337,3,stacked_raw_only
0.7625,0.08196721311475408,3,stacked_raw_only
0.775,0.09677419354838712,3,stacked_raw_only
0.7875,0.09523809523809523,3,stacked_raw_only
0.8,0.09375,3,stacked_raw_only
0.8125,0.10769230769230764,3,stacked_raw_only
0.825,0.12121212121212122,3,stacked_raw_only
0.8375,0.11940298507462688,3,stacked_raw_only
0.85,0.13235294117647056,3,stacked_raw_only
0.8625,0.13043478260869568,3,stacked_raw_only
0.875,0.12857142857142856,3,stacked_raw_only
0.8875,0.12676056338028174,3,stacked_raw_only
0.9,0.13888888888888884,3,stacked_raw_only
0.9125,0.136986301369863,3,stacked_raw_only
0.925,0.1351351351351351,3,stacked_raw_only
0.9375,0.1333333333333333,3,stacked_raw_only
0.95,0.14473684210526316,3,stacked_raw_only
0.9625,0.1558441558441559,3,stacked_raw_only
0.975,0.16666666666666663,3,stacked_raw_only
0.9875,0.17721518987341767,3,stacked_raw_only
1.0,0.1875,3,stacked_raw_only
0.0125,0.0,3,stacked
0.025,0.0,3,stacked
0.0375,0.0,3,stacked
0.05,0.0,3,stacked
0.0625,0.0,3,stacked
0.075,0.0,3,stacked
0.0875,0.0,3,stacked
0.1,0.0,3,stacked
0.1125,0.0,3,stacked
0.125,0.0,3,stacked
0.1375,0.0,3,stacked
0.15,0.0,3,stacked
0.1625,0.0,3,stacked
0.175,0.0,3,stacked
0.1875,0.06666666666666665,3,stacked
0.2,0.0625,3,stacked
0.2125,0.05882352941176472,3,stacked
0.225,0.05555555555555558,3,stacked
0.2375,0.052631578947368474,3,stacked
0.25,0.050000000000000044,3,stacked
0.2625,0.04761904761904767,3,stacked
0.275,0.045454545454545414,3,stacked
0.2875,0.04347826086956519,3,stacked
0.3,0.04166666666666663,3,stacked
0.3125,0.040000000000000036,3,stacked
0.325,0.038461538461538436,3,stacked
0.3375,0.03703703703703709,3,stacked
0.35,0.0357142857142857,3,stacked
0.3625,0.03448275862068961,3,stacked
0.375,0.033333333333333326,3,stacked
0.3875,0.032258064516129004,3,stacked
0.4,0.03125,3,stacked
0.4125,0.030303030303030276,3,stacked
0.425,0.02941176470588236,3,stacked
0.4375,0.02857142857142858,3,stacked
0.45,0.05555555555555558,3,stacked
0.4625,0.05405405405405406,3,stacked
0.475,0.052631578947368474,3,stacked
0.4875,0.05128205128205132,3,stacked
0.5,0.050000000000000044,3,stacked
0.5125,0.04878048780487809,3,stacked
0.525,0.04761904761904767,3,stacked
0.5375,0.046511627906976716,3,stacked
0.55,0.045454545454545414,3,stacked
0.5625,0.0444444444444444,3,stacked
0.575,0.04347826086956519,3,stacked
0.5875,0.04255319148936165,3,stacked
0.6,0.04166666666666663,3,stacked
0.6125,0.04081632653061229,3,stacked
0.625,0.040000000000000036,3,stacked
0.6375,0.039215686274509776,3,stacked
0.65,0.038461538461538436,3,stacked
0.6625,0.037735849056603765,3,stacked
0.675,0.03703703703703709,3,stacked
0.6875,0.036363636363636376,3,stacked
0.7,0.0357142857142857,3,stacked
0.7125,0.03508771929824561,3,stacked
0.725,0.03448275862068961,3,stacked
0.7375,0.03389830508474578,3,stacked
0.75,0.033333333333333326,3,stacked
0.7625,0.032786885245901676,3,stacked
0.775,0.032258064516129004,3,stacked
0.7875,0.031746031746031744,3,stacked
0.8,0.046875,3,stacked
0.8125,0.0461538461538461,3,stacked
0.825,0.045454545454545414,3,stacked
0.8375,0.05970149253731338,3,stacked
0.85,0.07352941176470584,3,stacked
0.8625,0.07246376811594202,3,stacked
0.875,0.0714285714285714,3,stacked
0.8875,0.08450704225352113,3,stacked
0.9,0.09722222222222221,3,stacked
0.9125,0.09589041095890416,3,stacked
0.925,0.09459459459459463,3,stacked
0.9375,0.09333333333333338,3,stacked
0.95,0.09210526315789469,3,stacked
0.9625,0.09090909090909094,3,stacked
0.975,0.08974358974358976,3,stacked
0.9875,0.10126582278481011,3,stacked
1.0,0.09999999999999998,3,stacked
0.0125,0.0,3,stacked_no_gap
0.025,0.0,3,stacked_no_gap
0.0375,0.0,3,stacked_no_gap
0.05,0.25,3,stacked_no_gap
0.0625,0.19999999999999996,3,stacked_no_gap
0.075,0.16666666666666663,3,stacked_no_gap
0.0875,0.1428571428571429,3,stacked_no_gap
0.1,0.125,3,stacked_no_gap
0.1125,0.11111111111111116,3,stacked_no_gap
0.125,0.09999999999999998,3,stacked_no_gap
0.1375,0.09090909090909094,3,stacked_no_gap
0.15,0.08333333333333337,3,stacked_no_gap
0.1625,0.07692307692307687,3,stacked_no_gap
0.175,0.0714285714285714,3,stacked_no_gap
0.1875,0.06666666666666665,3,stacked_no_gap
0.2,0.0625,3,stacked_no_gap
0.2125,0.05882352941176472,3,stacked_no_gap
0.225,0.05555555555555558,3,stacked_no_gap
0.2375,0.052631578947368474,3,stacked_no_gap
0.25,0.050000000000000044,3,stacked_no_gap
0.2625,0.04761904761904767,3,stacked_no_gap
0.275,0.045454545454545414,3,stacked_no_gap
0.2875,0.04347826086956519,3,stacked_no_gap
0.3,0.04166666666666663,3,stacked_no_gap
0.3125,0.040000000000000036,3,stacked_no_gap
0.325,0.038461538461538436,3,stacked_no_gap
0.3375,0.03703703703703709,3,stacked_no_gap
0.35,0.0357142857142857,3,stacked_no_gap
0.3625,0.03448275862068961,3,stacked_no_gap
0.375,0.033333333333333326,3,stacked_no_gap
0.3875,0.032258064516129004,3,stacked_no_gap
0.4,0.03125,3,stacked_no_gap
0.4125,0.030303030303030276,3,stacked_no_gap
0.425,0.02941176470588236,3,stacked_no_gap
0.4375,0.02857142857142858,3,stacked_no_gap
0.45,0.02777777777777779,3,stacked_no_gap
0.4625,0.027027027027026973,3,stacked_no_gap
0.475,0.02631578947368418,3,stacked_no_gap
0.4875,0.02564102564102566,3,stacked_no_gap
0.5,0.025000000000000022,3,stacked_no_gap
0.5125,0.024390243902439046,3,stacked_no_gap
0.525,0.023809523809523836,3,stacked_no_gap
0.5375,0.023255813953488413,3,stacked_no_gap
0.55,0.022727272727272707,3,stacked_no_gap
0.5625,0.022222222222222254,3,stacked_no_gap
0.575,0.021739130434782594,3,stacked_no_gap
0.5875,0.021276595744680882,3,stacked_no_gap
0.6,0.02083333333333337,3,stacked_no_gap
0.6125,0.020408163265306145,3,stacked_no_gap
0.625,0.040000000000000036,3,stacked_no_gap
0.6375,0.039215686274509776,3,stacked_no_gap
0.65,0.038461538461538436,3,stacked_no_gap
0.6625,0.037735849056603765,3,stacked_no_gap
0.675,0.03703703703703709,3,stacked_no_gap
0.6875,0.036363636363636376,3,stacked_no_gap
0.7,0.0357142857142857,3,stacked_no_gap
0.7125,0.03508771929824561,3,stacked_no_gap
0.725,0.03448275862068961,3,stacked_no_gap
0.7375,0.03389830508474578,3,stacked_no_gap
0.75,0.033333333333333326,3,stacked_no_gap
0.7625,0.032786885245901676,3,stacked_no_gap
0.775,0.032258064516129004,3,stacked_no_gap
0.7875,0.04761904761904767,3,stacked_no_gap
0.8,0.0625,3,stacked_no_gap
0.8125,0.06153846153846154,3,stacked_no_gap
0.825,0.06060606060606055,3,stacked_no_gap
0.8375,0.07462686567164178,3,stacked_no_gap
0.85,0.07352941176470584,3,stacked_no_gap
0.8625,0.07246376811594202,3,stacked_no_gap
0.875,0.08571428571428574,3,stacked_no_gap
0.8875,0.08450704225352113,3,stacked_no_gap
0.9,0.08333333333333337,3,stacked_no_gap
0.9125,0.0821917808219178,3,stacked_no_gap
0.925,0.08108108108108103,3,stacked_no_gap
0.9375,0.07999999999999996,3,stacked_no_gap
0.95,0.09210526315789469,3,stacked_no_gap
0.9625,0.09090909090909094,3,stacked_no_gap
0.975,0.10256410256410253,3,stacked_no_gap
0.9875,0.10126582278481011,3,stacked_no_gap
1.0,0.09999999999999998,3,stacked_no_gap
0.0125,0.0,4,rule
0.025,0.0,4,rule
0.0375,0.0,4,rule
0.05,0.0,4,rule
0.0625,0.0,4,rule
0.075,0.0,4,rule
0.0875,0.0,4,rule
0.1,0.0,4,rule
0.1125,0.0,4,rule
0.125,0.0,4,rule
0.1375,0.0,4,rule
0.15,0.08333333333333337,4,rule
0.1625,0.07692307692307687,4,rule
0.175,0.1428571428571429,4,rule
0.1875,0.19999999999999996,4,rule
0.2,0.1875,4,rule
0.2125,0.17647058823529416,4,rule
0.225,0.2222222222222222,4,rule
0.2375,0.21052631578947367,4,rule
0.25,0.19999999999999996,4,rule
0.2625,0.19047619047619047,4,rule
0.275,0.18181818181818177,4,rule
0.2875,0.17391304347826086,4,rule
0.3,0.16666666666666663,4,rule
0.3125,0.19999999999999996,4,rule
0.325,0.1923076923076923,4,rule
0.3375,0.18518518518518523,4,rule
0.35,0.1785714285714286,4,rule
0.3625,0.1724137931034483,4,rule
0.375,0.19999999999999996,4,rule
0.3875,0.19354838709677424,4,rule
0.4,0.21875,4,rule
0.4125,0.21212121212121215,4,rule
0.425,0.20588235294117652,4,rule
0.4375,0.19999999999999996,4,rule
0.45,0.19444444444444442,4,rule
0.4625,0.18918918918918914,4,rule
0.475,0.21052631578947367,4,rule
0.4875,0.20512820512820518,4,rule
0.5,0.19999999999999996,4,rule
0.5125,0.19512195121951215,4,rule
0.525,0.2142857142857143,4,rule
0.5375,0.2093023255813954,4,rule
0.55,0.2272727272727273,4,rule
0.5625,0.24444444444444446,4,rule
0.575,0.26086956521739135,4,rule
0.5875,0.276595744680851,4,rule
0.6,0.29166666666666663,4,rule
0.6125,0.2857142857142857,4,rule
0.625,0.28,4,rule
0.6375,0.2941176470588235,4,rule
0.65,0.28846153846153844,4,rule
0.6625,0.28301886792452835,4,rule
0.675,0.2777777777777778,4,rule
0.6875,0.2727272727272727,4,rule
0.7,0.2857142857142857,4,rule
0.7125,0.2807017543859649,4,rule
0.725,0.2931034482758621,4,rule
0.7375,0.288135593220339,4,rule
0.75,0.30000000000000004,4,rule
0.7625,0.3114754098360656,4,rule
0.775,0.32258064516129037,4,rule
0.7875,0.33333333333333337,4,rule
0.8,0.34375,4,rule
0.8125,0.3384615384615385,4,rule
0.825,0.33333333333333337,4,rule
0.8375,0.34328358208955223,4,rule
0.85,0.3529411764705882,4,rule
0.8625,0.34782608695652173,4,rule
0.875,0.34285714285714286,4,rule
0.8875,0.3380281690140845,4,rule
0.9,0.3472222222222222,4,rule
0.9125,0.34246575342465757,4,rule
0.925,0.33783783783783783,4,rule
0.9375,0.33333333333333337,4,rule
0.95,0.3421052631578947,4,rule
0.9625,0.35064935064935066,4,rule
0.975,0.3589743589743589,4,rule
0.9875,0.36708860759493667,4,rule
1.0,0.375,4,rule
0.0125,0.0,4,stacked_probs_only
0.025,0.0,4,stacked_probs_only
0.0375,0.0,4,stacked_probs_only
0.05,0.0,4,stacked_probs_only
0.0625,0.0,4,stacked_probs_only
0.075,0.0,4,stacked_probs_only
0.0875,0.0,4,stacked_probs_only
0.1,0.0,4,stacked_probs_only
0.1125,0.0,4,stacked_probs_only
0.125,0.0,4,stacked_probs_only
0.1375,0.0,4,stacked_probs_only
0.15,0.0,4,stacked_probs_only
0.1625,0.0,4,stacked_probs_only
0.175,0.0,4,stacked_probs_only
0.1875,0.0,4,stacked_probs_only
0.2,0.0,4,stacked_probs_only
0.2125,0.0,4,stacked_probs_only
0.225,0.0,4,stacked_probs_only
0.2375,0.0,4,stacked_probs_only
0.25,0.0,4,stacked_probs_only
0.2625,0.0,4,stacked_probs_only
0.275,0.0,4,stacked_probs_only
0.2875,0.0,4,stacked_probs_only
0.3,0.0,4,stacked_probs_only
0.3125,0.0,4,stacked_probs_only
0.325,0.0,4,stacked_probs_only
0.3375,0.0,4,stacked_probs_only
0.35,0.0,4,stacked_probs_only
0.3625,0.0,4,stacked_probs_only
0.375,0.0,4,stacked_probs_only
0.3875,0.0,4,stacked_probs_only
0.4,0.0,4,stacked_probs_only
0.4125,0.0,4,stacked_probs_only
0.425,0.0,4,stacked_probs_only
0.4375,0.0,4,stacked_probs_only
0.45,0.0,4,stacked_probs_only
0.4625,0.0,4,stacked_probs_only
0.475,0.0,4,stacked_probs_only
0.4875,0.0,4,stacked_probs_only
0.5,0.0,4,stacked_probs_only
0.5125,0.0,4,stacked_probs_only
0.525,0.0,4,stacked_probs_only
0.5375,0.0,4,stacked_probs_only
0.55,0.0,4,stacked_probs_only
0.5625,0.0,4,stacked_probs_only
0.575,0.0,4,stacked_probs_only
0.5875,0.0,4,stacked_probs_only
0.6,0.0,4,stacked_probs_only
0.6125,0.0,4,stacked_probs_only
0.625,0.0,4,stacked_probs_only
0.6375,0.0,4,stacked_probs_only
0.65,0.0,4,stacked_probs_only
0.6625,0.0,4,stacked_probs_only
0.675,0.01851851851851849,4,stacked_probs_only
0.6875,0.018181818181818188,4,stacked_probs_only
0.7,0.0357142857142857,4,stacked_probs_only
0.7125,0.03508771929824561,4,stacked_probs_only
0.725,0.03448275862068961,4,stacked_probs_only
0.7375,0.03389830508474578,4,stacked_probs_only
0.75,0.033333333333333326,4,stacked_probs_only
0.7625,0.032786885245901676,4,stacked_probs_only
0.775,0.032258064516129004,4,stacked_probs_only
0.7875,0.031746031746031744,4,stacked_probs_only
0.8,0.03125,4,stacked_probs_only
0.8125,0.03076923076923077,4,stacked_probs_only
0.825,0.030303030303030276,4,stacked_probs_only
0.8375,0.02985074626865669,4,stacked_probs_only
0.85,0.044117647058823484,4,stacked_probs_only
0.8625,0.04347826086956519,4,stacked_probs_only
0.875,0.042857142857142816,4,stacked_probs_only
0.8875,0.04225352112676062,4,stacked_probs_only
0.9,0.04166666666666663,4,stacked_probs_only
0.9125,0.04109589041095896,4,stacked_probs_only
0.925,0.04054054054054057,4,stacked_probs_only
0.9375,0.040000000000000036,4,stacked_probs_only
0.95,0.03947368421052633,4,stacked_probs_only
0.9625,0.038961038961038974,4,stacked_probs_only
0.975,0.038461538461538436,4,stacked_probs_only
0.9875,0.05063291139240511,4,stacked_probs_only
1.0,0.0625,4,stacked_probs_only
0.0125,0.0,4,stacked_raw_only
0.025,0.0,4,stacked_raw_only
0.0375,0.0,4,stacked_raw_only
0.05,0.0,4,stacked_raw_only
0.0625,0.0,4,stacked_raw_only
0.075,0.0,4,stacked_raw_only
0.0875,0.0,4,stacked_raw_only
0.1,0.0,4,stacked_raw_only
0.1125,0.0,4,stacked_raw_only
0.125,0.0,4,stacked_raw_only
0.1375,0.0,4,stacked_raw_only
0.15,0.0,4,stacked_raw_only
0.1625,0.0,4,stacked_raw_only
0.175,0.0,4,stacked_raw_only
0.1875,0.0,4,stacked_raw_only
0.2,0.0,4,stacked_raw_only
0.2125,0.0,4,stacked_raw_only
0.225,0.0,4,stacked_raw_only
0.2375,0.0,4,stacked_raw_only
0.25,0.0,4,stacked_raw_only
0.2625,0.0,4,stacked_raw_only
0.275,0.0,4,stacked_raw_only
0.2875,0.0,4,stacked_raw_only
0.3,0.0,4,stacked_raw_only
0.3125,0.0,4,stacked_raw_only
0.325,0.0,4,stacked_raw_only
0.3375,0.0,4,stacked_raw_only
0.35,0.0,4,stacked_raw_only
0.3625,0.0,4,stacked_raw_only
0.375,0.0,4,stacked_raw_only
0.3875,0.0,4,stacked_raw_only
0.4,0.0,4,stacked_raw_only
0.4125,0.0,4,stacked_raw_only
0.425,0.0,4,stacked_raw_only
0.4375,0.0,4,stacked_raw_only
0.45,0.0,4,stacked_raw_only
0.4625,0.0,4,stacked_raw_only
0.475,0.0,4,stacked_raw_only
0.4875,0.0,4,stacked_raw_only
0.5,0.0,4,stacked_raw_only
0.5125,0.0,4,stacked_raw_only
0.525,0.0,4,stacked_raw_only
0.5375,0.023255813953488413,4,stacked_raw_only
0.55,0.022727272727272707,4,stacked_raw_only
0.5625,0.0444444444444444,4,stacked_raw_only
0.575,0.04347826086956519,4,stacked_raw_only
0.5875,0.04255319148936165,4,stacked_raw_only
0.6,0.04166666666666663,4,stacked_raw_only
0.6125,0.04081632653061229,4,stacked_raw_only
0.625,0.040000000000000036,4,stacked_raw_only
0.6375,0.05882352941176472,4,stacked_raw_only
0.65,0.05769230769230771,4,stacked_raw_only
0.6625,0.05660377358490565,4,stacked_raw_only
0.675,0.07407407407407407,4,stacked_raw_only
0.6875,0.07272727272727275,4,stacked_raw_only
0.7,0.0714285714285714,4,stacked_raw_only
0.7125,0.07017543859649122,4,stacked_raw_only
0.725,0.06896551724137934,4,stacked_raw_only
0.7375,0.06779661016949157,4,stacked_raw_only
0.75,0.06666666666666665,4,stacked_raw_only
0.7625,0.06557377049180324,4,stacked_raw_only
0.775,0.06451612903225812,4,stacked_raw_only
0.7875,0.07936507936507942,4,stacked_raw_only
0.8,0.078125,4,stacked_raw_only
0.8125,0.07692307692307687,4,stacked_raw_only
0.825,0.09090909090909094,4,stacked_raw_only
0.8375,0.08955223880597019,4,stacked_raw_only
0.85,0.08823529411764708,4,stacked_raw_only
0.8625,0.08695652173913049,4,stacked_raw_only
0.875,0.09999999999999998,4,stacked_raw_only
0.8875,0.11267605633802813,4,stacked_raw_only
0.9,0.125,4,stacked_raw_only
0.9125,0.136986301369863,4,stacked_raw_only
0.925,0.14864864864864868,4,stacked_raw_only
0.9375,0.16000000000000003,4,stacked_raw_only
0.95,0.17105263157894735,4,stacked_raw_only
0.9625,0.18181818181818177,4,stacked_raw_only
0.975,0.1923076923076923,4,stacked_raw_only
0.9875,0.20253164556962022,4,stacked_raw_only
1.0,0.19999999999999996,4,stacked_raw_only
0.0125,0.0,4,stacked
0.025,0.0,4,stacked
0.0375,0.0,4,stacked
0.05,0.0,4,stacked
0.0625,0.0,4,stacked
0.075,0.0,4,stacked
0.0875,0.0,4,stacked
0.1,0.0,4,stacked
0.1125,0.0,4,stacked
0.125,0.0,4,stacked
0.1375,0.0,4,stacked
0.15,0.0,4,stacked
0.1625,0.0,4,stacked
0.175,0.0,4,stacked
0.1875,0.0,4,stacked
0.2,0.0,4,stacked
0.2125,0.0,4,stacked
0.225,0.0,4,stacked
0.2375,0.0,4,stacked
0.25,0.0,4,stacked
0.2625,0.0,4,stacked
0.275,0.0,4,stacked
0.2875,0.0,4,stacked
0.3,0.0,4,stacked
0.3125,0.0,4,stacked
0.325,0.0,4,stacked
0.3375,0.0,4,stacked
0.35,0.0,4,stacked
0.3625,0.0,4,stacked
0.375,0.0,4,stacked
0.3875,0.0,4,stacked
0.4,0.0,4,stacked
0.4125,0.0,4,stacked
0.425,0.0,4,stacked
0.4375,0.0,4,stacked
0.45,0.0,4,stacked
0.4625,0.0,4,stacked
0.475,0.0,4,stacked
0.4875,0.0,4,stacked
0.5,0.0,4,stacked
0.5125,0.0,4,stacked
0.525,0.0,4,stacked
0.5375,0.0,4,stacked
0.55,0.0,4,stacked
0.5625,0.0,4,stacked
0.575,0.0,4,stacked
0.5875,0.0,4,stacked
0.6,0.0,4,stacked
0.6125,0.0,4,stacked
0.625,0.0,4,stacked
0.6375,0.0,4,stacked
0.65,0.0,4,stacked
0.6625,0.0,4,stacked
0.675,0.0,4,stacked
0.6875,0.0,4,stacked
0.7,0.0,4,stacked
0.7125,0.0,4,stacked
0.725,0.0,4,stacked
0.7375,0.0,4,stacked
0.75,0.0,4,stacked
0.7625,0.0,4,stacked
0.775,0.0,4,stacked
0.7875,0.0,4,stacked
0.8,0.015625,4,stacked
0.8125,0.03076923076923077,4,stacked
0.825,0.030303030303030276,4,stacked
0.8375,0.04477611940298509,4,stacked
0.85,0.044117647058823484,4,stacked
0.8625,0.04347826086956519,4,stacked
0.875,0.042857142857142816,4,stacked
0.8875,0.04225352112676062,4,stacked
0.9,0.04166666666666663,4,stacked
0.9125,0.04109589041095896,4,stacked
0.925,0.05405405405405406,4,stacked
0.9375,0.053333333333333344,4,stacked
0.95,0.052631578947368474,4,stacked
0.9625,0.06493506493506496,4,stacked
0.975,0.0641025641025641,4,stacked
0.9875,0.06329113924050633,4,stacked
1.0,0.07499999999999996,4,stacked
0.0125,0.0,4,stacked_no_gap
0.025,0.0,4,stacked_no_gap
0.0375,0.0,4,stacked_no_gap
0.05,0.0,4,stacked_no_gap
0.0625,0.0,4,stacked_no_gap
0.075,0.0,4,stacked_no_gap
0.0875,0.0,4,stacked_no_gap
0.1,0.0,4,stacked_no_gap
0.1125,0.0,4,stacked_no_gap
0.125,0.0,4,stacked_no_gap
0.1375,0.0,4,stacked_no_gap
0.15,0.0,4,stacked_no_gap
0.1625,0.0,4,stacked_no_gap
0.175,0.0,4,stacked_no_gap
0.1875,0.0,4,stacked_no_gap
0.2,0.0,4,stacked_no_gap
0.2125,0.0,4,stacked_no_gap
0.225,0.0,4,stacked_no_gap
0.2375,0.0,4,stacked_no_gap
0.25,0.0,4,stacked_no_gap
0.2625,0.0,4,stacked_no_gap
0.275,0.0,4,stacked_no_gap
0.2875,0.0,4,stacked_no_gap
0.3,0.0,4,stacked_no_gap
0.3125,0.0,4,stacked_no_gap
0.325,0.0,4,stacked_no_gap
0.3375,0.0,4,stacked_no_gap
0.35,0.0,4,stacked_no_gap
0.3625,0.0,4,stacked_no_gap
0.375,0.0,4,stacked_no_gap
0.3875,0.0,4,stacked_no_gap
0.4,0.0,4,stacked_no_gap
0.4125,0.0,4,stacked_no_gap
0.425,0.0,4,stacked_no_gap
0.4375,0.0,4,stacked_no_gap
0.45,0.0,4,stacked_no_gap
0.4625,0.0,4,stacked_no_gap
0.475,0.0,4,stacked_no_gap
0.4875,0.0,4,stacked_no_gap
0.5,0.0,4,stacked_no_gap
0.5125,0.0,4,stacked_no_gap
0.525,0.0,4,stacked_no_gap
0.5375,0.0,4,stacked_no_gap
0.55,0.0,4,stacked_no_gap
0.5625,0.0,4,stacked_no_gap
0.575,0.0,4,stacked_no_gap
0.5875,0.0,4,stacked_no_gap
0.6,0.0,4,stacked_no_gap
0.6125,0.0,4,stacked_no_gap
0.625,0.0,4,stacked_no_gap
0.6375,0.0,4,stacked_no_gap
0.65,0.0,4,stacked_no_gap
0.6625,0.0,4,stacked_no_gap
0.675,0.0,4,stacked_no_gap
0.6875,0.0,4,stacked_no_gap
0.7,0.0,4,stacked_no_gap
0.7125,0.0,4,stacked_no_gap
0.725,0.0,4,stacked_no_gap
0.7375,0.0,4,stacked_no_gap
0.75,0.0,4,stacked_no_gap
0.7625,0.0,4,stacked_no_gap
0.775,0.0,4,stacked_no_gap
0.7875,0.0,4,stacked_no_gap
0.8,0.0,4,stacked_no_gap
0.8125,0.01538461538461533,4,stacked_no_gap
0.825,0.015151515151515138,4,stacked_no_gap
0.8375,0.02985074626865669,4,stacked_no_gap
0.85,0.02941176470588236,4,stacked_no_gap
0.8625,0.04347826086956519,4,stacked_no_gap
0.875,0.042857142857142816,4,stacked_no_gap
0.8875,0.05633802816901412,4,stacked_no_gap
0.9,0.05555555555555558,4,stacked_no_gap
0.9125,0.0547945205479452,4,stacked_no_gap
0.925,0.05405405405405406,4,stacked_no_gap
0.9375,0.053333333333333344,4,stacked_no_gap
0.95,0.052631578947368474,4,stacked_no_gap
0.9625,0.051948051948051965,4,stacked_no_gap
0.975,0.05128205128205132,4,stacked_no_gap
0.9875,0.05063291139240511,4,stacked_no_gap
