flight_id,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,family,subtype,pred,conf,held_out_subtype
f20260909200_gps_degrade,0.4905932311657148,0.39030657218240133,0.00561588772070823,0.11348430893117553,gps_degrade,stuck_then_ok,nominal,0.4905932311657148,stuck_then_ok
f20260909202_gps_degrade,0.2159039873156488,0.7424648279088608,0.003973016534585479,0.037658168240904746,gps_degrade,stuck_then_ok,spoof,0.7424648279088608,stuck_then_ok
f20260909203_gps_degrade,0.44823255660427325,0.539556146520322,0.0031364783923288684,0.00907481848307578,gps_degrade,stuck_then_ok,spoof,0.539556146520322,stuck_then_ok
f20260909204_gps_degrade,0.43493096399208525,0.45185050690034134,0.005540328069008453,0.10767820103856514,gps_degrade,stuck_then_ok,spoof,0.45185050690034134,stuck_then_ok
f20260909205_gps_degrade,0.1376651705874886,0.8307383352746721,0.004021089184701604,0.027575404953137504,gps_degrade,stuck_then_ok,spoof,0.8307383352746721,stuck_then_ok
f20260909206_gps_degrade,0.06519104612924141,0.7011929307649111,0.004210105995285613,0.22940591711056205,gps_degrade,stuck_then_ok,spoof,0.7011929307649111,stuck_then_ok
f20260909207_gps_degrade,0.11402237842056329,0.8206274008768859,0.004268697932839193,0.0610815227697115,gps_degrade,stuck_then_ok,spoof,0.8206274008768859,stuck_then_ok
f20260909209_gps_degrade,0.17163365967970667,0.7997793977062897,0.004245047694212816,0.024341894919790663,gps_degrade,stuck_then_ok,spoof,0.7997793977062897,stuck_then_ok
f20260909210_gps_degrade,0.4825760740219651,0.40723144345044476,0.005259697743074488,0.10493278478451559,gps_degrade,stuck_then_ok,nominal,0.4825760740219651,stuck_then_ok
f20260909212_gps_degrade,0.07847125285772082,0.7996241717250373,0.007241422005854801,0.11466315341138711,gps_degrade,stuck_then_ok,spoof,0.7996241717250373,stuck_then_ok
f20260909213_gps_degrade,0.30119453495917425,0.6029724378334654,0.004344083532628895,0.09148894367473148,gps_degrade,stuck_then_ok,spoof,0.6029724378334654,stuck_then_ok
f20260909215_gps_degrade,0.2050049088516345,0.715652934686874,0.006619729434379395,0.07272242702711233,gps_degrade,stuck_then_ok,spoof,0.715652934686874,stuck_then_ok
f20260909216_gps_degrade,0.09671099248076559,0.8670594856919258,0.004707783244734577,0.03152173858257415,gps_degrade,stuck_then_ok,spoof,0.8670594856919258,stuck_then_ok
f20260909218_gps_degrade,0.12244133429942453,0.4112552016681232,0.0047845558089154114,0.46151890822353697,gps_degrade,stuck_then_ok,sensor_fault,0.46151890822353697,stuck_then_ok
f20260909219_gps_degrade,0.3361192547297144,0.44982090734699937,0.004411549760394419,0.20964828816289183,gps_degrade,stuck_then_ok,spoof,0.44982090734699937,stuck_then_ok
f20260909221_gps_degrade,0.08513196152916788,0.8805196556726849,0.005040735061820383,0.02930764773632692,gps_degrade,stuck_then_ok,spoof,0.8805196556726849,stuck_then_ok
f20260909222_gps_degrade,0.3105470036879648,0.3826109325712878,0.003369777767774861,0.30347228597297254,gps_degrade,stuck_then_ok,spoof,0.3826109325712878,stuck_then_ok
f20260909225_gps_degrade,0.249527841861823,0.7058212615076761,0.004382865798840175,0.040268030831660646,gps_degrade,stuck_then_ok,spoof,0.7058212615076761,stuck_then_ok
f20260909226_gps_degrade,0.0818521313895132,0.757569091750408,0.0054874935336996986,0.15509128332637917,gps_degrade,stuck_then_ok,spoof,0.757569091750408,stuck_then_ok
f20260909228_gps_degrade,0.11869994104074108,0.8440699146010863,0.003929938824055992,0.03330020553411655,gps_degrade,stuck_then_ok,spoof,0.8440699146010863,stuck_then_ok
f20260909231_gps_degrade,0.269356757957195,0.3466499053836998,0.005596582369015765,0.3783967542900895,gps_degrade,stuck_then_ok,sensor_fault,0.3783967542900895,stuck_then_ok
f20260909232_gps_degrade,0.17781124995071726,0.7173841852787304,0.004172147630763213,0.10063241713978911,gps_degrade,stuck_then_ok,spoof,0.7173841852787304,stuck_then_ok
f20260909234_gps_degrade,0.08481468739035829,0.8608954875779032,0.004020695511374306,0.050269129520364206,gps_degrade,stuck_then_ok,spoof,0.8608954875779032,stuck_then_ok
f20260909235_gps_degrade,0.27754507394970457,0.5036584223912376,0.006359207628429415,0.21243729603062828,gps_degrade,stuck_then_ok,spoof,0.5036584223912376,stuck_then_ok
f20260909237_gps_degrade,0.11010527869917619,0.8613635880764396,0.003414196736393698,0.025116936487990345,gps_degrade,stuck_then_ok,spoof,0.8613635880764396,stuck_then_ok
f20260909238_gps_degrade,0.14497525929248012,0.747940007790283,0.004298841398664,0.10278589151857297,gps_degrade,stuck_then_ok,spoof,0.747940007790283,stuck_then_ok
f20260909239_gps_degrade,0.15571368081995135,0.8136518594137115,0.003923824433612513,0.026710635332724476,gps_degrade,stuck_then_ok,spoof,0.8136518594137115,stuck_then_ok
f20260909240_gps_degrade,0.3119275489108231,0.6314495654643718,0.004865242482144669,0.05175764314266027,gps_degrade,stuck_then_ok,spoof,0.6314495654643718,stuck_then_ok
f20260909241_gps_degrade,0.3994470334905349,0.5767397020508089,0.003923555239498024,0.01988970921915825,gps_degrade,stuck_then_ok,spoof,0.5767397020508089,stuck_then_ok
f20260909247_gps_degrade,0.16994394981209673,0.511586086338617,0.004010782956080272,0.31445918089320596,gps_degrade,stuck_then_ok,spoof,0.511586086338617,stuck_then_ok
f20260909249_gps_degrade,0.04230751053767812,0.9462604713940455,0.003017429016657093,0.0084145890516194,gps_degrade,stuck_then_ok,spoof,0.9462604713940455,stuck_then_ok
f20260909250_gps_degrade,0.24435338564019068,0.7013518605152885,0.0029544806600978837,0.051340273184422844,gps_degrade,stuck_then_ok,spoof,0.7013518605152885,stuck_then_ok
f20260909251_gps_degrade,0.27077643256150097,0.662432151232167,0.003132097659109933,0.0636593185472221,gps_degrade,stuck_then_ok,spoof,0.662432151232167,stuck_then_ok
f20260909252_gps_degrade,0.4596532337394686,0.5067177298793059,0.00342874404171801,0.03020029233950756,gps_degrade,stuck_then_ok,spoof,0.5067177298793059,stuck_then_ok
f20260909256_gps_degrade,0.389812409992311,0.5507357031661335,0.0035896683719298878,0.05586221846962566,gps_degrade,stuck_then_ok,spoof,0.5507357031661335,stuck_then_ok
f20260909258_gps_degrade,0.15260764940267824,0.8264066330942175,0.0035729678920506215,0.01741274961105366,gps_degrade,stuck_then_ok,spoof,0.8264066330942175,stuck_then_ok
f20260909259_gps_degrade,0.3132916321600643,0.6670012379484344,0.0030709238780735238,0.016636206013427766,gps_degrade,stuck_then_ok,spoof,0.6670012379484344,stuck_then_ok
