flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,held_out_subtype
f20260909300_sensor_fault,sensor_fault,mag_stuck,0.33983705458077607,0.04696373427452485,0.49887031339205723,0.11432889775264193,gps_degrade,0.49887031339205723,mag_stuck
f20260909302_sensor_fault,sensor_fault,mag_stuck,1.7808765763121976e-05,0.005594904601556242,0.944000699267073,0.050386587365607666,gps_degrade,0.944000699267073,mag_stuck
f20260909306_sensor_fault,sensor_fault,mag_stuck,0.8769723318499499,0.07052805751911248,0.030591164415780314,0.02190844621515721,nominal,0.8769723318499499,mag_stuck
f20260909307_sensor_fault,sensor_fault,mag_stuck,0.9358532951486774,0.04032501465078369,0.013489367401711774,0.010332322798827157,nominal,0.9358532951486774,mag_stuck
f20260909310_sensor_fault,sensor_fault,mag_stuck,0.6041017350610934,0.3390157558601038,0.027500587690115406,0.029381921388687258,nominal,0.6041017350610934,mag_stuck
f20260909311_sensor_fault,sensor_fault,mag_stuck,0.8358104722076234,0.11780522312727554,0.02474036736638158,0.021643937298719555,nominal,0.8358104722076234,mag_stuck
f20260909312_sensor_fault,sensor_fault,mag_stuck,0.8082723603600506,0.12805785111594756,0.035191841321596064,0.02847794720240589,nominal,0.8082723603600506,mag_stuck
f20260909313_sensor_fault,sensor_fault,mag_stuck,0.9592216230695698,0.024045444421462368,0.010009414616091474,0.006723517892876319,nominal,0.9592216230695698,mag_stuck
f20260909318_sensor_fault,sensor_fault,mag_stuck,0.7985567662143108,0.10555140917995155,0.05982028754423116,0.0360715370615065,nominal,0.7985567662143108,mag_stuck
f20260909321_sensor_fault,sensor_fault,mag_stuck,0.7647758377110202,0.1887765569381584,0.02297726929808413,0.02347033605273742,nominal,0.7647758377110202,mag_stuck
f20260909323_sensor_fault,sensor_fault,mag_stuck,0.8098571221742846,0.09828363243573922,0.06082026332907755,0.031038982060898578,nominal,0.8098571221742846,mag_stuck
f20260909326_sensor_fault,sensor_fault,mag_stuck,0.6625425748182868,0.27175444875785093,0.03268781721325074,0.0330151592106116,nominal,0.6625425748182868,mag_stuck
f20260909330_sensor_fault,sensor_fault,mag_stuck,0.9116090497369214,0.056132340506161005,0.018751855349316594,0.013506754407600999,nominal,0.9116090497369214,mag_stuck
f20260909331_sensor_fault,sensor_fault,mag_stuck,0.9024029201151986,0.06606349700301839,0.019403340865864906,0.012130242015917971,nominal,0.9024029201151986,mag_stuck
f20260909332_sensor_fault,sensor_fault,mag_stuck,0.45724194009667374,0.4504001348808363,0.05095660412841632,0.04140132089407364,nominal,0.45724194009667374,mag_stuck
f20260909334_sensor_fault,sensor_fault,mag_stuck,0.8331281504643617,0.13164726114083394,0.01802904096976545,0.01719554742503892,nominal,0.8331281504643617,mag_stuck
f20260909338_sensor_fault,sensor_fault,mag_stuck,0.17339580912436367,0.36498160375828753,0.34482806387875337,0.11679452323859547,spoof,0.36498160375828753,mag_stuck
f20260909339_sensor_fault,sensor_fault,mag_stuck,0.5817359332992353,0.2745245548776582,0.08871516044181663,0.055024351381289846,nominal,0.5817359332992353,mag_stuck
f20260909340_sensor_fault,sensor_fault,mag_stuck,0.33504901412663857,0.30056303911536464,0.24857107385536875,0.11581687290262815,nominal,0.33504901412663857,mag_stuck
f20260909341_sensor_fault,sensor_fault,mag_stuck,0.7505541116500091,0.20759117233551347,0.01976218471937773,0.02209253129509973,nominal,0.7505541116500091,mag_stuck
f20260909342_sensor_fault,sensor_fault,mag_stuck,0.4485127695736213,0.4560807553835987,0.04896548434681907,0.046440990695961026,spoof,0.4560807553835987,mag_stuck
f20260909343_sensor_fault,sensor_fault,mag_stuck,0.7557140040669436,0.2098251469292221,0.01605258554980249,0.01840826345403186,nominal,0.7557140040669436,mag_stuck
f20260909344_sensor_fault,sensor_fault,mag_stuck,9.0704201794152e-06,0.013144769037103512,0.9264660964693026,0.06038006407341453,gps_degrade,0.9264660964693026,mag_stuck
f20260909345_sensor_fault,sensor_fault,mag_stuck,0.9311018438028933,0.03821881789940601,0.019263673066474776,0.01141566523122581,nominal,0.9311018438028933,mag_stuck
f20260909347_sensor_fault,sensor_fault,mag_stuck,0.04812350503310678,0.37984451323975577,0.4176811312066209,0.1543508505205166,gps_degrade,0.4176811312066209,mag_stuck
f20260909348_sensor_fault,sensor_fault,mag_stuck,0.7963067498158847,0.03841525596723398,0.1273657305661736,0.03791226365070777,nominal,0.7963067498158847,mag_stuck
f20260909349_sensor_fault,sensor_fault,mag_stuck,0.9349272510532739,0.04207270641058912,0.012907034540551027,0.010093007995586037,nominal,0.9349272510532739,mag_stuck
f20260909350_sensor_fault,sensor_fault,mag_stuck,0.953795214164132,0.0275976148655436,0.011954982023478562,0.0066521889468458845,nominal,0.953795214164132,mag_stuck
f20260909356_sensor_fault,sensor_fault,mag_stuck,0.9191241356242362,0.015114382821390054,0.05078617666970255,0.014975304884671074,nominal,0.9191241356242362,mag_stuck
f20260909358_sensor_fault,sensor_fault,mag_stuck,6.712005301179485e-06,0.042552209335537966,0.8799832653309324,0.07745781332822838,gps_degrade,0.8799832653309324,mag_stuck
f20260909359_sensor_fault,sensor_fault,mag_stuck,0.006817008593339285,0.027503401640216682,0.8575158583402271,0.10816373142621698,gps_degrade,0.8575158583402271,mag_stuck
