flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,held_out_subtype
f20260909205_gps_degrade,gps_degrade,stuck_then_ok,1.4253616923366617e-07,0.9999976196159694,1.4743760909428865e-06,7.634717703562079e-07,spoof,0.9999976196159694,stuck_then_ok
f20260909207_gps_degrade,gps_degrade,stuck_then_ok,2.49157103313874e-12,0.9999999984956313,8.683730641185971e-10,6.335041861656295e-10,spoof,0.9999999984956313,stuck_then_ok
f20260909208_gps_degrade,gps_degrade,stuck_then_ok,0.00015030502158794721,0.9993571548213895,0.00029423703280524066,0.00019830312421711241,spoof,0.9993571548213895,stuck_then_ok
f20260909211_gps_degrade,gps_degrade,stuck_then_ok,8.663074066466043e-09,0.9999999715558614,1.8454163239288032e-08,1.326901358540247e-09,spoof,0.9999999715558614,stuck_then_ok
f20260909217_gps_degrade,gps_degrade,stuck_then_ok,1.4843908688299716e-06,0.9999787362822051,1.41655085969556e-05,5.613818329094582e-06,spoof,0.9999787362822051,stuck_then_ok
f20260909221_gps_degrade,gps_degrade,stuck_then_ok,2.4010513637160574e-05,0.9997970808602616,0.00013126342239565755,4.764520370548262e-05,spoof,0.9997970808602616,stuck_then_ok
f20260909222_gps_degrade,gps_degrade,stuck_then_ok,0.2216113542659572,0.7698530012336928,0.0065071480400798005,0.002028496460270291,spoof,0.7698530012336928,stuck_then_ok
f20260909223_gps_degrade,gps_degrade,stuck_then_ok,0.00013413283755912933,0.9995922685336822,0.00016903908170506202,0.00010455954705357255,spoof,0.9995922685336822,stuck_then_ok
f20260909226_gps_degrade,gps_degrade,stuck_then_ok,5.793584150431665e-18,6.41795694918253e-05,1.4473579210001338e-11,0.9999358204160347,sensor_fault,0.9999358204160347,stuck_then_ok
f20260909227_gps_degrade,gps_degrade,stuck_then_ok,3.210508060417423e-07,0.9999885934412913,7.466716037169892e-06,3.6187918655379426e-06,spoof,0.9999885934412913,stuck_then_ok
f20260909228_gps_degrade,gps_degrade,stuck_then_ok,1.5390604328121013e-09,0.5077915956140495,1.7427702483801718e-06,0.49220666007664166,spoof,0.5077915956140495,stuck_then_ok
f20260909230_gps_degrade,gps_degrade,stuck_then_ok,2.191828634538861e-16,0.9999999999989453,9.514659455549027e-13,1.0309428605109628e-13,spoof,0.9999999999989453,stuck_then_ok
f20260909235_gps_degrade,gps_degrade,stuck_then_ok,8.741019013263621e-13,0.9999999965010491,2.7392056612951454e-09,7.588712372465699e-10,spoof,0.9999999965010491,stuck_then_ok
f20260909238_gps_degrade,gps_degrade,stuck_then_ok,3.7830890999554928e-06,0.9999754941940132,1.908879542397655e-05,1.6339214628698917e-06,spoof,0.9999754941940132,stuck_then_ok
f20260909239_gps_degrade,gps_degrade,stuck_then_ok,0.06758567445450753,0.9323893939936755,2.4921001581503365e-05,1.0550235378693845e-08,spoof,0.9323893939936755,stuck_then_ok
f20260909241_gps_degrade,gps_degrade,stuck_then_ok,1.3958420036972534e-06,0.9999824845049726,1.0541714273664032e-05,5.577938750162567e-06,spoof,0.9999824845049726,stuck_then_ok
f20260909242_gps_degrade,gps_degrade,stuck_then_ok,3.886517142138933e-08,0.9999986125552284,8.820034584786278e-07,4.6657614174360945e-07,spoof,0.9999986125552284,stuck_then_ok
f20260909243_gps_degrade,gps_degrade,stuck_then_ok,8.167099285647255e-07,0.9999870943944273,4.565234344192029e-06,7.523661299943703e-06,spoof,0.9999870943944273,stuck_then_ok
f20260909244_gps_degrade,gps_degrade,stuck_then_ok,2.436088490003907e-07,0.9999900842712854,6.458393715687403e-06,3.2137261499168976e-06,spoof,0.9999900842712854,stuck_then_ok
f20260909246_gps_degrade,gps_degrade,stuck_then_ok,6.686882647903847e-15,0.999999999984692,1.2244484332238818e-11,3.056694851693203e-12,spoof,0.999999999984692,stuck_then_ok
f20260909248_gps_degrade,gps_degrade,stuck_then_ok,0.00029680700207135123,0.9994814693814076,0.00017503762411117947,4.6685992409861636e-05,spoof,0.9994814693814076,stuck_then_ok
f20260909249_gps_degrade,gps_degrade,stuck_then_ok,2.319372294696132e-56,2.0793350318548237e-26,1.7528521176328222e-39,1.0,sensor_fault,1.0,stuck_then_ok
f20260909250_gps_degrade,gps_degrade,stuck_then_ok,0.02045622670753681,0.9762123243324334,0.0030933959690710045,0.0002380529909588322,spoof,0.9762123243324334,stuck_then_ok
f20260909251_gps_degrade,gps_degrade,stuck_then_ok,1.7035468284765224e-08,0.9999996684024002,2.72231641497043e-07,4.233049011012582e-08,spoof,0.9999996684024002,stuck_then_ok
f20260909252_gps_degrade,gps_degrade,stuck_then_ok,1.2797148112265629e-09,0.999999851667168,9.828751093105788e-08,4.8765606394091206e-08,spoof,0.999999851667168,stuck_then_ok
f20260909256_gps_degrade,gps_degrade,stuck_then_ok,0.0012435721869292877,0.9966613710447475,0.0015830591970801835,0.0005119975712429355,spoof,0.9966613710447475,stuck_then_ok
f20260909257_gps_degrade,gps_degrade,stuck_then_ok,0.001923500840220853,0.9966380588312063,0.0008890048430775796,0.0005494354854953392,spoof,0.9966380588312063,stuck_then_ok
f20260909258_gps_degrade,gps_degrade,stuck_then_ok,0.00037688493537414193,0.9986323129805955,0.000632281107166658,0.00035852097686368465,spoof,0.9986323129805955,stuck_then_ok
